,li_0grow_tmp,li_123_tmp,li_1grow_tmp,li_1up_tmp,li_2grow_tmp,li_2up_tmp,li_3grow_tmp,li_3up_tmp,li_4grow_tmp,li_4up_tmp,li_5grow_tmp,li_5up_tmp
2658,0.004041311,0.004099553,-0.0008893060000000001,0.005813931,0.008310849,-0.009345771999999999,0.009525924,-0.017821319,0.01633308,-0.023365469,0.014492824,-0.031688569
2660,0.008264421,0.0040983470000000004,-0.004140828,-0.010245902,0.002083292,-0.0020789610000000003,0.002087641,-0.004157921,0.014799153999999998,-0.014583333,0.002132153,-0.022916625
2661,0.006249948000000001,0.004097671,-0.004265245,0.0011646480000000001,0.006902826,-0.0033748959999999996,0.001307163,-0.010477274,0.004467858,-0.006527415,0.00649703,-0.013343851
2662,0.006926651999999999,0.004087493,-0.0039227820000000005,-0.008823149,0.005331272,-0.0056042869999999995,0.0036691329999999998,-0.008939333,0.0050535070000000005,-0.005331287,0.000615022,-0.008989730999999999
2663,0.016,0.004082823,-0.004440497,-0.014873141000000001,0.012646793,-0.012488849,0.038961038999999996,-0.038358607999999995,0.059405941,-0.098214286,0.015182186,-0.076635514
2665,0.025104603,0.004081633,-0.0041841000000000005,-0.024489796,0.010638298000000001,-0.012605042,0.05191873599999999,-0.067368421,0.032407407,-0.072961373,0.024096386,-0.06950672599999999
2666,0.004356261,0.0040713170000000005,-0.001495351,-0.002174472,0.0048612790000000005,-0.008962017,0.000609551,-0.005502229,0.004591287,-0.007473881999999999,0.000484183,-0.005040285
2670,0.003926702,0.004056222,-0.003083788,-0.01347236,0.009354075,-0.007953955,0.00224412,-0.016769594,0.018373909,-0.02507837,0.018561578999999998,-0.027965765
2671,0.008175779000000001,0.004054762,-0.006788833,-0.004561598,0.028301867999999997,-0.02187283,0.0037030329999999997,-0.036527386,0.005307856,-0.007027372,0.00035343699999999996,-0.00404787
2673,0.004677268,0.004034711,-0.006481444,0.005586573,0.006548138,-0.0037278840000000003,0.0028275590000000003,-0.013940521,0.007626253,-0.014097743999999999,0.002868107,-0.010406793000000001
2674,0.010034285,0.004010881,-0.002547077,-0.0067258859999999995,0.0051936740000000006,-0.004671151,0.025759348999999997,-0.028510962999999997,0.008832316,-0.038105984,0.0072097459999999995,-0.017831782
2677,0.008522726999999999,0.00399061,-0.016061453,0.008450704,0.027142857000000003,-0.006387509,0.009440813000000001,-0.042420028,0.042392127,-0.049640288,0.018419033,-0.053740015
2678,0.005727377,0.003986409000000001,-0.0005726230000000001,-0.005694761,0.000576427,-0.005730715999999999,0.002898493,-0.0063364630000000005,0.001752278,-0.010404509000000001,0.0029189140000000003,-0.001166239
2679,0.000385802,0.0039850879999999995,-0.015278801000000002,0.009641341999999999,0.014751513999999999,-0.000775834,0.018599129,-0.033282289,0.017813683,-0.040404002,0.007761438000000001,-0.026252945
2680,0.0026424609999999996,0.003979142,-0.001295337,-0.002635497,0.008257051999999999,-0.007263263000000001,0.0054748,-0.015394112,0.003270878,-0.007591606999999999,0.008251775,-0.005889441
2681,0.006759141999999999,0.003974245,-0.0018593729999999999,-0.003935699,0.003306554,-0.014087741,0.00260419,-0.005649718000000001,0.001426061,-0.006493565,0.003911771,0.001068031
2682,0.014401573,0.003970839,-0.000992097,-0.013054814,0.027891157000000003,-0.026812298,0.0110582,-0.027465255,0.006689537,-0.019013983,0.010517259,-0.011756671000000002
2684,0.0063593,0.003949447,-0.011709602,0.011848341,0.018326693,-0.008688784,0.001602564,-0.023474178,0.028877887999999997,-0.0304,0.011666667,-0.037690457000000004
2686,0.005811251,0.003928814,-0.000927533,-0.0033895929999999998,0.0066178059999999995,-0.006266909,0.002965314,-0.00881738,0.0025828360000000002,-0.0059130319999999995,0.001100275,-0.006713566999999999
2687,0.000132407,0.003926724,-0.005434822,-0.001456003,0.00916328,0.0035986140000000004,0.009643624,-0.017502224,0.007182531,-0.021093076000000002,0.0043561120000000005,-0.011571596000000002
2689,0.005072678,0.003909097,-0.0056932530000000005,0.010354075,0.026738557000000003,-0.020465489,0.00671452,-0.037208466,0.017040483999999998,-0.037062297,0.019798403,-0.040359065
2690,0.0001,0.003902362,-0.006644926999999999,0.008905414,0.007920554,-0.004193260999999999,0.0029078909999999997,-0.007957804,0.004026221,-0.00669871,0.000812254,-0.012531368000000001
2691,0.0022320870000000002,0.0038976429999999997,-0.005589603,-0.00389755,0.00505618,0.000562001,0.013620885,-0.015092119,0.031030504,-0.043673065999999997,0.025210084,-0.053946675
2692,0.000271463,0.003890699,-0.002708505,0.002171498,0.00904608,-0.009234112,0.033088177999999996,-0.039391469,0.009153318,-0.042978375,0.007206688,-0.016723356
2694,0.027096774,0.003873503,-0.004185415,-0.024497519,0.004524854,0.00032334299999999997,0.020151933,-0.026061776000000002,0.010395674,-0.034326393999999996,0.019125648000000002,-0.02821102
2695,0.006345975,0.003872138,-0.002658691,-0.001327547,0.004181301,-0.003832039,0.002861505,-0.010493021000000002,0.011766763999999999,-0.015777156,0.003402535,-0.009270234
2696,0.00553588,0.0038720409999999997,-0.001210929,-0.00078643,0.00950407,-0.00497095,0.024755861,-0.041943254000000006,0.010952108,-0.02901393,0.0074191380000000005,-0.012461676000000001
2697,0.010389676,0.003855998,-0.017014414,0.000963978,0.009452379,0.001959471,0.000984252,-0.015821731000000002,0.007563269,-0.0032776140000000003,0.000332779,-0.019255875
2698,0.003760545,0.003850599,-0.007145075999999999,0.004995317,0.017263395,-0.021276534,0.021888271,-0.038026367,0.020401338,-0.044117678,0.010814464,-0.030154048
2700,0.005915320999999999,0.0038224540000000003,-0.0038439090000000004,-0.005586534000000001,0.006820878000000001,0.0008905310000000001,0.021353353,-0.020618586,0.006967706999999999,-0.027974117000000003,0.005227522,-0.021660709
2702,0.007905101999999999,0.003802763,-0.007505325,-0.002495526,0.001444529,-0.002880807,0.015567821,-0.01550669,0.007747685,-0.022362523999999998,0.027042025,-0.011715156000000001
2703,0.014093528999999999,0.003790243,-0.007168459,-0.001263466,0.018130714,-0.016139265,0.001523705,-0.026075876,0.004375432,-0.006520300000000001,0.012298725,-0.025920257000000002
2704,0.023255814,0.003787879,-0.007633588,-0.007575758,0.031620552999999996,-0.026923077000000004,0.024291497999999998,-0.053639847000000004,0.004048583,-0.023715415,0.020661157,-0.024193548
2705,0.005714286,0.003787879,-0.024163569,0.018939394,0.025,-0.00952381,0.025390625,-0.039399625,0.049079755,-0.068571429,0.027542373,-0.079922027
2706,0.015850115,0.003782525,-0.027027054,-0.002836823,0.017366223,0.010233859,0.014749261999999999,-0.035561876,0.00742942,-0.021802323999999998,0.09852216400000001,-0.101769935
2707,0.009153271999999999,0.003779335,-0.004555854,-0.004535057,0.011600929,-0.013730023000000001,0.002325535,-0.013761423,0.009433915,-0.016241207,0.031476949,-0.035046729
2708,0.000871774,0.003774753,-0.003902016,0.004573236,0.035545511,-0.032644177999999996,0.007791040999999999,-0.05192266,0.017990678,-0.026830400000000004,0.02882539,-0.044526027
2709,0.0016021579999999998,0.0037681240000000003,-0.003522265,-0.000853098,0.007323651,-0.0054627569999999995,0.022457078999999998,-0.028760857999999997,0.007507176,-0.024763082000000002,0.015465628,-0.022244126
2714,0.000860585,0.0037259959999999996,-0.00172117,-0.000859845,0.011363636000000002,-0.013793103000000001,0.006156551999999999,-0.017286085,0.003521127,-0.006993007,0.001765225,-0.006140351
2716,0.008184569000000001,0.003690042,-0.005200683,-0.006642021999999999,0.001496991,-0.002240388,0.00299621,-0.002242182,0.005247467,-0.00373413,0.006055926999999999,-0.014914242
2718,0.024666667000000003,0.0036868359999999998,-0.013888889,-0.016265452,0.030136986,-0.020791415,0.02027972,-0.049202128,0.016370107,-0.037011652,0.008645533,-0.028011203999999998
2719,0.0030755609999999997,0.003664378,-0.006703866,0.003963498,0.006910011999999999,-0.0015748560000000001,0.0064243519999999995,-0.013053857,0.002196917,-0.008711354000000001,0.000151925,-0.004686636
2720,0.008669686,0.0036553540000000004,-0.000300601,-0.014226555,0.009246846,-0.017744361,0.004984424,-0.026151446000000002,0.002195797,-0.011779263,0.0028490029999999997,-0.011267636999999999
2721,0.008661417,0.0036429870000000003,-0.005503145,-0.007025761,0.007131536999999999,-0.002371542,0.0023790639999999997,-0.007867821,0.025182778,-0.026107595,0.001626016,-0.025356577
2722,0.01510628,0.0036338290000000003,-0.017259161999999998,0.007613748,0.028192611,-0.011358628999999999,0.010355320999999999,-0.037132535,0.009361543,-0.056193674000000006,0.011062765,-0.019105899
2723,0.012289741000000002,0.0036208990000000003,-0.006418485,-0.004472818,0.04,-0.031007777,0.025938594,-0.060897436,0.003434066,-0.031270778,0.011118875,-0.015058261000000002
2724,0.0034733340000000002,0.0036186070000000002,-0.00299029,-0.000314663,0.003955696,-0.002367751,0.01330125,-0.016548447,0.0052969819999999996,-0.014708223999999999,0.015966112,-0.019958486
2725,0.022160665,0.0036133690000000004,-0.023551204,0.024119241,0.011235955,-0.035230352,0.0028169009999999997,-0.013888889,0.009428571,-0.016853933,0.0014144270000000002,0.000566091
2726,0.017912435,0.003609735,-0.008549932,-0.01049066,0.016603217,-0.002759572,0.014300663,-0.024498095,0.003852925,-0.018225619,0.004203188,-0.003838137
2727,0.005434783,0.00360362,-0.000987654,-0.004914005,0.00695144,-0.004448888,0.002992619,-0.011341321000000001,0.008040151,-0.010442615,0.005555605999999999,-0.012961117
2728,0.007867642,0.003602916,-0.002025152,-0.011609248,0.0042656709999999995,-0.00101459,0.001021221,-0.009708738,0.021160737000000002,-0.026117078999999998,0.011378023999999999,-0.026261858
2729,0.000567215,0.003590325,-0.007860752,0.009637188,0.003988604000000001,-0.0067911709999999995,0.004602992,-0.013620885,0.006432749000000001,-0.020618557,0.001758499,-0.008715863
2731,0.004550874,0.003576562,-0.000479386,-0.005245540999999999,0.006961138,-0.0009592569999999999,0.009216614,-0.017163313,0.009528463000000001,-0.016342249,0.007628001999999999,-0.016456946
2732,0.0026586220000000002,0.0035755609999999997,-0.00277682,-0.001687345,0.00701587,0.000847458,0.003518576,-0.009969994,0.002926805,-0.008584198000000001,0.00455275,-0.01179476
2736,0.014593908999999999,0.003543882,-0.001292825,-0.032520325,0.019192588,-0.022006472000000003,0.01753203,-0.037012987000000004,0.013661201999999999,-0.029821074,0.002752925,-0.020889488
2737,0.00223331,0.003542449,-0.00060241,-0.004113841,0.00468873,-0.008266589,0.00034744199999999994,-0.005012549,0.0013921170000000002,-0.002083859,0.00043602800000000003,-0.003736137
2738,0.014804845,0.003536693,-0.00135318,-0.019893899,0.032167832,-0.031165312,0.034782609,-0.06504065,0.029985007,-0.065826331,0.019847328,-0.04657933
2741,0.010353243,0.003516154,-0.00227792,-0.007685398,0.010437452,-0.008371309,0.0013834000000000001,-0.011696855,0.009021652,-0.013200321999999999,0.0031249529999999998,-0.013411484
2742,0.006961229,0.0035066529999999998,-0.030864167999999997,0.022542831,0.030515716000000002,-0.006066151,0.004608357,-0.036126768999999996,0.014366021000000001,-0.020795136999999998,0.016357345,-0.021243812
2743,0.00053952,0.0035049879999999997,-0.013933573999999999,0.006201132,0.01080208,0.00625,0.017862105,-0.027785226,0.005841418,-0.029427645,0.014100395,-0.019358435
2744,0.0054606659999999994,0.003503819,-0.007000298,0.001051104,0.007233592,-0.00105749,0.00248095,-0.011560694,0.001778058,-0.005833445,0.006459716,-0.010827121
2745,0.021390434,0.003490343,-0.022569559,0.005235602,0.035585042000000004,-0.018353998,0.007941295,-0.046592836,0.031795385,-0.027878727000000002,0.013741412,-0.03262834
2748,0.050549450999999995,0.00348675,-0.034387895,0.013947001,0.257407407,-0.23076923100000002,0.0330033,-0.33063328399999997,0.03196347,-0.067092652,0.0011534030000000001,-0.040929204
2750,0.0008846430000000001,0.0034765190000000004,-0.007545201,0.007424465,0.043349973,-0.041548832,0.014283064,-0.046852915999999994,0.012099738999999998,-0.017556675,0.0013082410000000001,-0.015817565
2752,0.005158838,0.003421589,-0.001179505,-0.007563451999999999,0.023683506,-0.021981997000000003,0.003067503,-0.023952087,0.014285676,-0.01399316,0.014710106,-0.029929541
2755,0.00872322,0.0034067240000000003,-0.021655096000000002,0.016509496999999998,0.037420431000000004,-0.00711464,0.083333298,-0.106676912,0.032772328999999996,-0.10467879599999999,0.036730945,-0.066037703
2757,0.012112965,0.003398375,-0.007532122,0.000443307,0.011701216,-0.008035759,0.009082607,-0.020462633,0.011488971,-0.020702026000000002,0.0027649309999999996,-0.014084461999999999
2760,0.002340094,0.0033722440000000004,-0.01003861,0.007782101,0.010928962,-0.000780031,0.017200938,-0.012355211999999999,0.0062992130000000006,-0.023827825,0.003162055,-0.010172144000000001
2761,0.006165228000000001,0.0033701390000000003,-0.003707105,-0.008272059,0.001241372,-0.000930202,0.00591538,-0.004339709000000001,0.006864306,-0.008047106,0.002467674,0.004648218
2765,0.014361895,0.003349307,-0.006672826,-0.007536013,0.005920629,-0.002316389,0.002574315,-0.013733445,0.011144079,-0.015522899,0.006794611999999999,-0.016414609
2766,0.00033471699999999995,0.003346731,-0.009317770999999999,0.005689425,0.013837395,-0.004702754,0.005745184,-0.014980058999999999,0.007137966999999999,-0.011424731,0.0017035779999999999,-0.009449848
2769,0.008055111,0.0033415370000000003,-0.005273951999999999,-0.008281272,0.001175518,0.002209146,0.006251830999999999,-0.013943887,0.004329019,-0.009023669,0.00843369,-0.013079623
2773,0.00997009,0.0032905559999999996,-0.002970297,-0.0029614999999999997,0.006036216999999999,-0.012909633,0.01552795,-0.034,0.005202914,-0.02038736,0.007360673000000001,-0.01552795
2774,0.01669449,0.0032840390000000003,-0.005033524,-0.021346535,0.03664925,-0.033726813,0.039783002000000005,-0.0690236,0.0018149179999999998,-0.041739165,0.031775701,-0.030797101
2779,0.001964654,0.0032679140000000002,-0.0032174190000000004,-0.0027630209999999996,0.004500891,-0.003945136,0.008304784,-0.0072587419999999995,0.000181015,-0.010653572,0.004367607,-0.005699783000000001
2780,0.0065609069999999995,0.0032590979999999998,-0.008201311999999999,-0.006518141999999999,0.017425463000000002,-0.019294268,0.018602029,-0.019889503,0.023201798,-0.045932485,0.059602585,-0.058389912999999995
2781,0.000814935,0.003257322,-0.001022684,-0.004682411,0.005152514,-0.0065520069999999994,0.002478377,-0.007176584000000001,0.001244255,-0.006592501,0.0037625420000000002,-0.009113484
2782,0.014976766,0.0032568759999999997,-0.00480004,-0.002991067,0.018601881,-0.01688103,0.001854926,-0.026289423,0.004351492,-0.007200226,0.013573678999999998,-0.027233319
2783,0.008153831,0.003255542,-0.0033820290000000004,-0.007324828,0.004017336,-0.001696761,0.007708006999999999,-0.021699028999999998,0.008561931,-0.015454231,0.009937474,-0.019179405
2784,0.004830375,0.003242072,-0.001910305,-0.005142527,0.0028242209999999996,-0.0033776509999999997,0.001243511,-0.003492148,0.004315695,-0.005871029,0.00239952,-0.010290659
2785,0.00816048,0.003237696,-0.005838393000000001,-0.009713274000000001,0.001171509,0.002583979,0.0016427829999999999,-0.002808308,0.001175341,-0.003280201,0.003055253,-0.000939211
2786,0.03,0.003236246,-0.02970297,-0.019417476,0.02,0.020408163,0.030927835,-0.049019608,0.031914894,-0.06,0.010752688,-0.041237113
2787,0.002197999,0.003232187,-0.005890529,-0.00057711,0.020117635,-0.012431741999999999,0.01653285,-0.03736591,0.0032455459999999998,-0.01956389,0.00567223,-0.007189049
2788,0.002343018,0.003210245,-0.00159055,-0.000654511,0.012677475,-0.016868101,0.01227762,-0.026355385,0.021854705,-0.029892055,0.004664097,-0.029190808
2790,0.0016981879999999998,0.0032024209999999996,-0.00810285,0.011302685,0.015375883,-0.010704254,0.012658315,-0.025238418,0.004050926,-0.018181818,0.000867747,-0.0037464259999999997
2791,0.002600156,0.0031984440000000004,-0.011806956,0.010373392,0.015931078,-0.0054545190000000006,0.014627767,-0.033419124,0.005350481,-0.020183511,0.01130253,-0.01117621
2792,0.000737397,0.003193363,-0.002572628,0.002579263,0.009276438,-0.007000715,0.020439038,-0.028676426,0.009541985,-0.028189932999999997,0.0057670130000000005,-0.016635138
2794,0.000735368,0.003183933,-0.004879263,0.003918687,0.0009839360000000001,-0.0034321890000000004,0.00123944,-0.008601598,0.000745317,-0.00346618,0.00600145,-0.007199528
2797,0.017191259,0.003173903,-0.011084313,-0.01213992,0.006596653,-0.0026803359999999997,0.020448879,-0.026699101,0.045967954000000005,-0.069648048,0.004220522,-0.047965846
2798,0.0013323179999999999,0.003167959,-0.006810460999999999,0.004751948,0.013220962,-0.005904781,0.00307574,-0.016263256,0.00019230900000000002,-0.003257992,0.00115401,-0.000576663
2800,0.01934236,0.003162543,-0.0062524419999999995,-0.028842505,0.015470092,-0.008651239,0.019036006,-0.035546836,0.002445944,-0.025039706000000002,0.006157594000000001,-0.009353355
2802,0.0016855999999999998,0.003141111,-0.011042922,0.00572136,0.048544795,-0.031130181,0.0142969,-0.075885412,0.0056223440000000005,-0.020373123,0.001506206,-0.0021642420000000002
2803,0.0016861460000000001,0.003132735,-0.003645058,0.0005611030000000001,0.004645952,-0.000562839,0.002118559,-0.007847505,0.007830339,-0.010007034,0.006288452,-0.011583557
2804,0.007025761,0.003100791,-0.0046620509999999995,-0.002325535,0.002347465,-0.002341967,0.004716887,-0.007025714000000001,0.014319761,-0.016431832,0.014457783,-0.023529412000000003
2805,0.002149617,0.003083573,-0.017797901,0.009384704,0.017796454,-0.004597647,0.018219462,-0.032968514,0.010019496,-0.025891231,0.0046108979999999996,-0.013915706000000002
2807,0.007751030999999999,0.003076525,-0.00575115,0.008164655,0.033365689,-0.02703342,0.002708038,-0.046143009000000006,0.026582259,-0.030198858999999998,0.015327183000000001,-0.042663367
2808,0.002171018,0.0030688779999999997,-0.0019073570000000001,-0.006227971999999999,0.002990756,0.0040949490000000005,0.006851192,-0.010842966,0.022166134,-0.0299402,0.001685923,-0.023057919
2813,0.056551724000000005,0.003046127,-0.008191126,-0.043733680999999996,0.01755618,-0.019958706,0.042836041,-0.065562457,0.028179741,-0.07011331400000001,0.033831629,-0.058518519000000005
2816,0.00630361,0.0030372629999999997,-0.006282125,-0.002847324,0.003458213,-0.002873563,0.002325523,-0.012061976,0.010544815,-0.009860789,0.004781769,-0.030144927999999998
2819,0.018043522,0.002989515,-0.00043489900000000004,-0.017937219,0.006796689,-0.007831194,0.001535088,-0.006968640999999999,0.002197385,-0.0035033940000000004,0.008000021999999999,-0.013374282
2820,0.015724221,0.0029770770000000003,-0.005733193,-0.013396874,0.002739757,-0.0030349920000000002,0.023832017,-0.031876139,0.075115919,-0.074425815,0.00335233,-0.081871402
2823,0.0025403170000000003,0.002931445,-0.00489472,0.004918796,0.012477466000000001,-0.008496036,0.004848485,-0.020044514,0.0039544029999999996,-0.008594692,0.00736201,-0.012270943000000001
2824,0.09699626800000001,0.00291563,-0.00320577,-0.050960259,0.079948165,-0.069748764,0.023604676,-0.093037175,0.005363173000000001,-0.035560386,0.056182392000000005,-0.054456566
2825,0.001751325,0.0029137259999999997,-0.005232523,0.002330967,0.0082402,-0.0070135119999999995,0.003024803,-0.035026269,0.009803971,-0.015681592,0.002444951,-0.007281541
2826,0.009008986,0.002899863,-0.003673938,-0.0029762129999999997,0.001156849,-0.003917907,0.011638734,-0.00716434,0.003966355,-0.013805753,0.021967478,-0.026725494
2827,0.004896627,0.00288762,-0.000543774,-0.004331348,0.00874317,-0.004352557,0.00661157,-0.016793013,0.010067115,-0.021346524,0.000559485,-0.010520377
2829,0.008009496999999999,0.0028682729999999997,-0.000627123,-0.007323325,0.01574921,-0.010999081,0.0054687369999999996,-0.025829436,0.025899297,-0.035410187999999995,0.004645542,-0.02899812
2830,0.020859298000000002,0.002852521,-0.001789585,-0.024100542000000003,0.0010791730000000001,-0.003226981,0.001080728,-0.002515271,0.003607504,-0.002518946,0.002534836,-0.007368782
2831,0.002180413,0.002828375,-0.001891532,-0.00311837,0.0034992779999999998,-0.000218652,0.009560252,-0.012132205,0.000147346,-0.011800663000000001,0.004901991,-0.007665051
2835,0.0049052620000000005,0.0028104540000000004,-0.000564087,-0.016751742,0.001245764,-0.003160973,0.013135141999999999,-0.018323752,0.011945251,-0.028886626000000002,0.007262446,-0.012035655
2836,0.003988585,0.002806148,-0.00028453,-0.002743114,0.001629426,-0.010151802,0.002690219,-0.00401912,0.000288677,-0.003928747,0.002592951,0.001442527
2839,0.006251014,0.002777753,-0.002588671,-0.00500003,0.003715139,-0.013740489,0.008990761,-0.005089359,0.0033081129999999997,-0.024734922000000003,0.00047752300000000004,-0.013659899999999999
2840,0.010827098,0.002776882,-0.001509176,-0.014281463000000001,0.0006040469999999999,0.0009068619999999999,0.00060426,-0.0009056139999999999,0.018198644,-0.021135297,0.0009217510000000001,-0.013935142
2841,0.08,0.0027722370000000003,-0.018537916,-0.048902229000000005,0.079487141,-0.073414113,0.012848773,-0.084916796,0.029624322,-0.095976395,0.022481766,-0.056993379000000004
2843,0.007307908,0.0027637129999999997,-0.001300299,-0.003627387,0.018013258,-0.017055045,0.012400578999999998,-0.034738472,0.003940231,-0.020103887,0.005490762,-0.01407499
2847,0.008289375,0.002740409,-0.0067567569999999995,-0.004484305,0.012869038999999999,-0.001511716,0.002277904,-0.015695067,0.0030511059999999996,-0.006818182,0.0015232289999999999,-0.0015209129999999998
2849,0.023358217999999997,0.00272762,-0.018221259,-0.007321275,0.010582011,0.002209501,0.005298013000000001,-0.011780105,0.013767737,-0.043039043,0.00089012,0.017202309
2850,0.002892912,0.0027244390000000004,-0.0009675860000000001,-0.006249952,0.018950388999999998,-0.003389831,0.018199754,-0.030519743999999998,0.050235424,-0.07681159,0.007246325,-0.037369208
2851,0.004683864,0.0027194479999999997,-0.004667351,-0.001165594,0.018912506000000003,-0.008206401,0.008274303,-0.018561463,0.011976048000000001,-0.021102039,0.020731659,-0.029585799
2852,0.0010414719999999999,0.002697176,-0.003112357,0.0027742229999999997,0.003244484,-0.002081406,0.009176459,-0.018249041,0.010558773,-0.017369993,0.0076839840000000005,-0.022188295
2855,0.000296882,0.0026714459999999996,-0.014501391,0.002968299,0.014105672,0.000600631,0.001804541,-0.015981089,0.007829028,-0.0030021609999999997,0.007910009,-0.017926561
2856,0.01750252,0.002643252,-0.003082234,-0.010491643,0.006715495,-0.0055651369999999995,0.014480005,-0.018900544,0.009167316,-0.02519547,0.006153885,-0.015897073
2857,0.00683377,0.0026394979999999997,-0.00199487,-0.007635775,0.0028644509999999996,-0.003141062,0.004061503,-0.01542408,0.005558776999999999,-0.012424183,0.007969333,-0.014256561000000001
2858,0.004545477,0.002639495,-0.031468489,0.035294049,0.035119751,-0.010604738,0.014883698,-0.052654749,0.032352176,-0.057974291,0.01875,-0.057492909
2859,0.0010560510000000001,0.00260192,-0.00042167400000000003,0.000632869,0.0021142279999999997,-0.002320207,0.000846045,-0.002531709,0.0006360609999999999,-0.003169949,0.000424093,-0.0010593010000000001
2860,0.037735849,0.002597403,-0.0027397259999999996,-0.051948052,0.011019283999999999,-0.002747253,0.033994334,-0.038147139,0.005730659,-0.043835615999999994,0.014577258999999999,-0.022792022999999998
2861,0.00390117,0.002590674,-0.00260078,-0.00388601,0.001302083,0.001303781,0.002610966,-0.00390117,0.002617801,-0.005208333,0.001312336,-0.005221932
2862,0.005044879,0.002589412,-0.0008004360000000001,-0.004621158,0.005230138,-0.004406016,0.01786817,-0.025654382000000003,0.00841032,-0.025948377,0.005365648000000001,-0.012243205
2863,0.005365902,0.002587724,-0.000484027,0.0024259579999999998,0.007320595,-0.007748184,0.039066516,-0.045058142,0.007692308,-0.047851563,0.006683753000000001,-0.010178066
2864,0.0009615060000000001,0.002561618,-0.018891688,0.016970861,0.036322022999999995,-0.019255488,0.00655741,-0.03694348,0.067314365,-0.061237815999999994,0.024329087000000003,-0.091352373
2870,0.022324943,0.002509995,-0.00077272,-0.025602484,0.00933849,-0.006187191999999999,0.015019715,-0.024672291000000002,0.003194904,-0.024922104,0.003194904,-0.0031847290000000003
2871,0.003144686,0.0025078270000000002,-0.0022123579999999998,-0.008150501999999999,0.00383145,-0.00791891,0.0029249590000000004,-0.021310463999999998,0.0040568290000000005,-0.041477672,0.006844661,-0.016161683
2873,0.000535774,0.002499102,-0.0012447369999999999,0.003927205,0.004828344,-0.004450775,0.021414141,-0.035949476,0.00906732,-0.023314675,0.0066691369999999995,-0.010086173
2875,0.007733164,0.0024848279999999997,-0.001544319,-0.006138983000000001,0.008194861,-0.002430314,0.004227904,-0.012741674,0.001788531,-0.008863306,0.009680325,-0.008703480999999999
2876,0.001393164,0.0024843779999999998,-0.000597877,-0.002782461,0.007930144,-0.0066806059999999995,0.002115859,-0.011552673999999999,0.015993408,-0.019304223,0.018229167,-0.031281513999999996
2877,0.004975124,0.0024752479999999998,-0.001243008,-0.004331683,0.021223533,-0.003111388,0.00125,-0.02200495,0.01835443,-0.013732834,0.012658228,-0.018023617
2879,0.002104103,0.002449764,-0.008905185999999999,0.00209979,0.01653328,-0.008985201,0.011326806000000002,-0.027282162999999998,0.0065074830000000005,-0.01653328,0.003816794,-0.011853395
2880,0.006670697,0.002445454,-0.005213306,-0.001301621,0.007803049,-0.007860839,0.0093743,-0.02156043,0.001218893,-0.010493342,0.00036696,-0.004747979
2881,0.000348997,0.002441991,-0.000348979,-0.000348875,0.005087737,-0.005061983,0.002465639,-0.008902112,0.006556778,-0.008608539,0.002315657,-0.011619718999999999
2882,0.007596256,0.0024232810000000002,-0.0037674920000000003,0.00053853,0.009822537,-0.009994543,0.000546625,-0.011348231,0.005789909,-0.009287107,0.005801076999999999,-0.007675411
2883,0.0012126110000000002,0.0024223120000000002,-0.0012091089999999999,0.001614816,0.006087744,-0.005649798,0.0036719709999999996,-0.011294917,0.02379954,-0.026422723999999998,0.024967671,-0.052610114000000006
2884,0.0036431090000000003,0.002419802,-0.003033981,-0.0030248640000000004,0.000607781,0.001217346,0.005504648000000001,-0.006682807,0.004929082,-0.012773783,0.008074534,-0.012875476
2886,0.002412832,0.002406988,-0.000871292,0.0045951640000000005,0.009440198,-0.006976237,0.029965948,-0.041974792999999996,0.015528658999999998,-0.034824731,0.011021814,-0.020688149
2887,0.00120488,0.002406658,-0.000607903,-0.01022864,0.010359537,-0.0018248779999999998,0.0018304460000000001,-0.01145965,0.005497739000000001,-0.003045006,0.002458451,-0.011543075
2888,0.000796833,0.0023885079999999997,-0.003778819,0.000796119,0.005208374,-0.0033939309999999998,0.005638321,-0.010362694,0.005465506,-0.010812916,0.004676698,-0.00986507
2890,0.015472056000000001,0.0023839029999999997,-0.008219981,-0.016480131000000002,0.017730496000000002,-0.011157188,0.033478405,-0.053848559000000004,0.008445946,-0.041140297,0.022390595,-0.027470652999999998
2891,0.001719112,0.0023836770000000003,-0.0031591329999999997,-0.004004548,0.022607192999999998,-0.018726535,0.008810544,-0.022394572,0.012470249,-0.019505038,0.007485029,-0.020527743
2893,0.009567551,0.002369174,-0.008723215999999999,-0.00414616,0.005602200999999999,-0.0004,0.007437165999999999,-0.010147195,0.007704805,-0.015961672,0.0026705220000000003,-0.020523159
2894,0.008605467,0.002360396,-0.00011638299999999999,-0.003076197,0.010024569,-0.006754413000000001,0.027488927000000003,-0.045620758,0.009330969,-0.029476152999999998,0.009238361,-0.012386725
2898,0.0075,0.0023435070000000003,-0.0016667079999999998,-0.0074441690000000005,0.014406822,-0.015025001000000001,0.006413083000000001,-0.022974185,0.00561066,-0.015717969,0.020988148999999998,-0.018454851
2899,0.005811187,0.002327042,-0.00433526,-0.000481488,0.021470853999999998,-0.01983551,0.031114537999999997,-0.052669728,0.011649003,-0.04452137,0.0059539219999999995,-0.011514866
2900,0.008003905,0.002325906,-0.021055097999999998,0.01708371,0.051693905,-0.036974455,0.043478181,-0.094488165,0.057628177,-0.09292929800000001,0.050294088,-0.105027686
