,0,1
927,833297.45,829924.4241007887
928,478077.58,475021.95524093276
929,284167.26,294269.00196783384
930,175653.93,174122.841613553
931,395437.15,397199.1025215315
932,317460.34,317312.8676898054
933,475594.23,476955.78546414245
934,729400.63,731671.6633880292
935,809808.49,808316.4840897273
936,286148.11,287206.67751608184
937,299260.11,296372.42169717286
938,691065.3,686896.3983812368
939,773510.27,773461.3311267212
940,790832.86,791849.5532496864
941,800684.85,801162.0897641965
942,323706.45,324627.19842606666
943,270849.79,269104.73743148893
944,447581.32,447123.85825142125
945,429070.59,430542.38362870255
946,528827.65,524741.7929495443
947,400571.98,396884.5457797698
948,524110.2,524026.7996407364
949,503911.62,504838.28776746034
950,206952.42,205732.49995791854
951,396136.2,397339.3681498722
952,154853.4,155299.51238155508
953,445210.18,447067.8675073835
954,552325.17,551474.20211889
955,632201.22,632779.1119127558
956,366980.58,367152.31219111034
957,450568.2,455235.8565429264
958,746260.69,747206.1234096502
959,1369860.88,1373801.056863105
960,1608554.64,1612790.0048256223
961,284755.02,284951.841133603
962,1083006.02,1081445.883709543
963,275383.38,274537.6627012785
964,399881.61,399177.6532678686
965,410798.03,411655.52190672915
966,540214.62,540850.855519124
967,706159.34,702848.445726225
968,457653.28,460528.52551449626
969,1109245.27,1107467.2160002273
970,238669.07,240483.50078636227
971,1834198.25,1844003.7156434362
972,140518.12,142551.54986124826
973,470515.58,472569.3306116137
974,502373.53,500575.3904278516
975,427139.98,428803.713739536
976,236074.12,235264.4299269155
977,153638.12,153609.15195524428
978,331373.06,328479.2460066019
979,452002.17,456840.56698686245
980,332050.47,331915.89589807973
981,636984.67,640271.4468738906
982,372399.94,373566.9352061106
983,196464.67,196505.05485576633
984,389934.67,390179.17710867326
985,914565.37,916545.6214042937
986,825099.03,825415.9135427901
987,430813.16,431982.2198331053
988,501955.99,501198.4817410641
989,692748.71,694308.2995831309
990,365741.29,365958.6577606647
991,423617.85,421985.96682870033
992,282894.58,284978.94117574376
993,305947.73,307409.87606297445
994,1000919.19,1001396.1487851167
995,431581.43,430228.5211898542
996,405911.09,404092.72135048383
997,883741.63,891149.2840657741
998,524044.89,522940.1274783637
999,260984.28,261702.81957584625
1000,831822.32,834685.4349235961
1001,695815.09,693099.6784793069
1002,240056.25,240609.52965668784
1003,441521.66,444026.7564437214
1004,390984.97,392313.9362465542
1005,1068451.31,1066081.681444907
1006,395680.63,398739.218457367
1007,372651.28,372155.77246816363
1008,550237.56,549931.1483768768
1009,642213.69,642620.5391611608
1010,1369287.77,1368612.1052252678
1011,330005.23,330604.1163091606
1012,196127.39,197145.34378459438
1013,727841.24,725100.893492133
1014,250922.62,250951.08273115125
1015,348085.17,348959.0112865362
1016,761292.51,757527.4308703948
1017,380442.16,380607.1888655969
1018,720657.84,717902.6977503126
1019,415230.73,415757.0861401587
1020,490114.98,488733.1334153693
1021,815413.93,812834.7762595258
1022,632790.52,634718.2873896563
1023,222697.0,223913.1788380145
1024,120136.99,123056.41550061881
1025,261919.3,263512.90494018677
1026,124529.42,124046.36486875592
1027,203100.09,203295.2874269113
1028,1019902.82,1024816.6698800441
1029,546098.49,542151.786389081
1030,966161.61,962506.49210754
1031,254408.81,255041.08382829977
1032,225477.54,223174.71537915926
1033,522751.43,520853.16375565564
1034,661051.53,661308.6315141818
1035,271672.51,272090.97849402967
1036,151950.52,153108.3640285101
1037,1670754.39,1676633.0675210166
1038,539169.3,539522.2240881491
1039,384211.36,383388.9135598397
1040,724653.64,717253.4084911331
1041,779047.03,779221.4395637113
1042,516705.17,518104.42324549344
1043,219402.68,219559.97086360896
1044,876870.39,874339.2358913497
1045,289290.53,290213.2685469223
1046,169584.34,170934.36608363394
1047,455808.72,455593.62966309715
1048,277694.88,276896.99223251245
1049,272352.76,271221.958589361
1050,181673.73,183129.93390620413
1051,1700659.01,1705163.7686794414
1052,265238.15,265247.45923644485
1053,570332.12,569563.1607929001
1054,251844.42,250485.9235092702
1055,490943.31,489163.43392654497
1056,540800.85,543376.6805383823
1057,989464.56,985335.7513319132
1058,1712822.06,1706268.3970397636
1059,623778.65,626044.3131768637
1060,459390.08,456531.34237812366
1061,516094.77,514633.8524080947
1062,414022.42,413761.77846561954
1063,232847.15,232974.34116217645
1064,710297.98,711382.8106456132
1065,743572.82,743327.9201268691
1066,670098.05,670565.7532564391
1067,859561.3,858332.763381505
1068,584053.14,580629.1942963223
1069,291361.6,293224.7153214013
1070,274415.81,274458.8754978074
1071,399883.25,400019.15365803783
1072,481561.6,484776.6935601433
1073,250305.62,250169.1196261865
1074,504446.47,502865.75749044435
1075,238120.16,239261.75574977644
1076,470332.88,472198.5841629441
1077,316892.03,315625.81424157624
1078,829860.44,830268.499212199
1079,487842.67,485638.57318262506
1080,1072163.2,1068485.0076621566
1081,143387.51,144570.75958983225
1082,703945.66,704375.3780246037
1083,188578.0,195373.1591084653
1084,358310.89,357464.1688118241
1085,1452571.91,1447234.1826182492
1086,448159.26,448971.8148174737
1087,258185.06,256593.1082108899
1088,360698.52,360442.805218326
1089,115698.12,117958.15371097787
1090,388300.8,388400.84568005626
1091,180263.74,179640.56945179353
1092,870547.55,874221.8828397921
1093,221514.96,221349.20038617478
1094,514695.7,515639.9674684068
1095,506741.65,508866.120318257
1096,318990.1,318309.5624823184
1097,455450.03,455475.46590581624
1098,334372.49,336735.3561433976
1099,550773.78,550829.5947868432
1100,417961.63,417592.60560890264
1101,390589.7,390755.24600362737
1102,231061.8,232768.72735633957
1103,943083.38,943327.6196176197
1104,364421.16,362052.72179907723
1105,491933.24,492369.9555364563
1106,283917.14,284110.0102880829
1107,741086.43,746478.9616517555
1108,705538.95,706670.1230389166
1109,508190.4,505471.178999435
1110,376056.46,371099.9377069091
1111,699828.15,696553.9760420899
1112,572264.74,573552.8185847242
1113,771657.58,766879.8548370142
1114,957705.15,954451.5909901467
1115,342660.86,341725.7163725686
1116,1161530.13,1164161.5632985816
1117,856323.82,857993.1228739625
1118,484079.28,481962.8064439746
1119,695042.71,695430.7108067661
1120,660751.6,662869.0288749278
1121,665967.68,669017.5126795346
1122,409364.18,408102.1254701584
1123,541537.05,543869.3253267364
1124,356011.88,355429.45915975724
1125,950984.83,950521.7978228155
1126,372603.36,372650.02104438416
1127,284530.74,283131.891231608
1128,752034.56,754222.5000684881
1129,432387.94,433468.0445887227
1130,751994.9,750172.792975831
1131,336065.66,334543.9877544403
1132,324013.59,324785.3567609624
1133,479491.58,477586.1504845693
1134,585349.0,582467.6313431411
1135,1296637.53,1304547.7929298766
1136,258213.18,258835.84335554915
1137,688527.99,683183.8768323242
1138,791006.05,790247.0161938473
1139,329817.05,366965.57683068956
1140,821474.91,818739.4426895791
1141,629874.86,625428.8441609415
1142,439164.19,434290.4790871041
1143,981282.31,981045.345579952
1144,244509.62,242624.1688130292
1145,392914.96,391495.9691242553
1146,501439.42,505093.5146533083
1147,369990.4,369368.928401434
1148,712887.34,711980.0057292735
1149,688039.46,686401.9763577282
1150,364255.95,362522.0551572153
1151,612295.18,613330.4240843841
1152,293209.72,292784.89326734305
1153,944775.43,942996.869262376
1154,828471.15,827244.9039670824
1155,406653.0,408983.622471528
1156,409484.78,411049.55707065924
1157,372153.95,371254.7357439189
1158,490536.94,492006.0539596141
1159,132414.61,131736.4978856947
1160,461005.53,452863.09708512854
1161,517954.79,518390.71223381197
1162,290573.75,290222.2305235524
1163,702747.85,702942.5348219814
1164,154746.25,152783.4216736609
1165,305469.7,307321.1996426345
1166,1429776.27,1425187.390581829
1167,213048.32,215220.48248549586
1168,266873.25,267696.95934612874
1169,640210.38,636762.474188862
1170,469973.73,470620.07658013015
1171,388084.59,386253.49055254145
1172,349607.4,348146.53798938944
1173,410026.33,407563.19863936794
1174,727850.44,724072.5114169285
1175,507707.22,506879.98133522726
1176,440499.7,435226.01187799685
1177,278751.38,278097.86314972606
1178,1048038.36,1047278.1844941253
1179,941468.2,951471.6629126015
1180,550232.73,548508.4215367005
1181,301559.16,303304.30612559273
1182,217013.3,215876.19236791466
1183,434981.84,437906.7437358517
1184,335311.62,334871.97941724805
1185,286376.72,287060.73892563913
1186,452487.05,453336.1025819155
1187,414270.14,412622.3076970441
1188,259431.33,259422.7877270332
1189,515198.09,515846.8563239927
1190,473043.16,469895.8255612006
1191,296306.54,297642.24876376305
1192,495448.98,495282.1340871378
1193,479745.97,480077.4439167093
1194,362400.36,360375.35352561885
1195,1527363.17,1528336.4198516347
1196,483136.55,482319.4872689007
1197,695037.27,692547.5510590933
1198,267479.43,268583.6497633636
1199,275065.95,277440.6192055923
1200,428324.47,458916.2127765764
1201,244745.64,246767.36327524198
1202,661060.69,659918.3753955977
1203,829508.62,828534.7244663389
1204,967002.28,963492.4678592546
1205,336173.75,335425.319826066
1206,134605.8,130912.61668451718
1207,1172100.31,1178741.915651231
1208,1291486.29,1290983.6474529365
1209,637046.14,638587.9930821989
1210,252621.61,250700.5432076282
1211,665158.58,667405.0184528128
1212,589822.31,591046.6993439168
1213,350912.84,350832.6217665252
1214,312737.83,315137.93161538563
1215,127955.46,128286.00652683372
1216,306247.11,306635.264331217
