,ds,y
1835,2013-04-19,50.174019
1836,2013-04-22,51.219822
1837,2013-04-23,52.178249
1838,2013-04-24,52.092175
1839,2013-04-25,52.467318999999996
1840,2013-04-26,53.600491000000005
1841,2013-04-29,55.260406
1842,2013-04-30,56.886917000000004
1843,2013-05-01,56.438534
1844,2013-05-02,57.238953
1845,2013-05-03,57.811966000000005
1846,2013-05-06,59.19051700000001
1847,2013-05-07,58.927139000000004
1848,2013-05-08,59.59264399999999
1849,2013-05-09,59.072739
1850,2013-05-10,58.581303000000005
1851,2013-05-13,58.810215
1852,2013-05-14,57.403130000000004
1853,2013-05-15,55.461929000000005
1854,2013-05-16,56.202983999999994
1855,2013-05-17,56.032265
1856,2013-05-20,57.282856
1857,2013-05-21,56.85995500000001
1858,2013-05-22,57.078518
1859,2013-05-23,57.18069499999999
1860,2013-05-24,57.569977
1861,2013-05-28,57.09016
1862,2013-05-29,57.544093999999994
1863,2013-05-30,58.401527
1864,2013-05-31,58.16228100000001
1865,2013-06-03,58.290314
1866,2013-06-04,58.107967
1867,2013-06-05,57.564785
1868,2013-06-06,56.704765
1869,2013-06-07,57.138011999999996
1870,2013-06-10,56.760380000000005
1871,2013-06-11,56.593548
1872,2013-06-12,55.893887
1873,2013-06-13,56.381434999999996
1874,2013-06-14,55.617115000000005
1875,2013-06-17,55.869312
1876,2013-06-18,55.839565
1877,2013-06-19,54.70536800000001
1878,2013-06-20,53.90870699999999
1879,2013-06-21,53.47676800000001
1880,2013-06-24,52.059340999999996
1881,2013-06-25,52.070972
1882,2013-06-26,51.481246999999996
1883,2013-06-27,50.926421999999995
1884,2013-06-28,51.282078000000006
1885,2013-07-01,52.923241000000004
1886,2013-07-02,54.122112
1887,2013-07-03,54.42084499999999
1888,2013-07-05,53.983723
1889,2013-07-08,53.677231000000006
1890,2013-07-09,54.621304
1891,2013-07-10,54.411789
1892,2013-07-11,55.260174
1893,2013-07-12,55.15930899999999
1894,2013-07-15,55.279582999999995
1895,2013-07-16,55.636524
1896,2013-07-17,55.650753
1897,2013-07-18,55.83826800000001
1898,2013-07-19,54.957542000000004
1899,2013-07-22,55.133442
1900,2013-07-23,54.186775
1901,2013-07-24,56.969882999999996
1902,2013-07-25,56.709938
1903,2013-07-26,57.031963
1904,2013-07-29,57.911384999999996
1905,2013-07-30,58.626575
1906,2013-07-31,58.524391
1907,2013-08-01,59.061104
1908,2013-08-02,59.818957999999995
1909,2013-08-05,60.712616000000004
1910,2013-08-06,60.169441000000006
1911,2013-08-07,60.13451800000001
1912,2013-08-08,60.01475500000001
1913,2013-08-09,59.16076700000001
1914,2013-08-12,60.841395999999996
1915,2013-08-13,63.732716
1916,2013-08-14,64.895226
1917,2013-08-15,64.818436
1918,2013-08-16,65.393822
1919,2013-08-19,66.098114
1920,2013-08-20,65.229805
1921,2013-08-21,65.397736
1922,2013-08-22,65.475838
1923,2013-08-23,65.223297
1924,2013-08-26,65.47715
1925,2013-08-27,63.605137
1926,2013-08-28,63.905861
1927,2013-08-29,64.01001
1928,2013-08-30,63.4268
1929,2013-09-03,63.603820999999996
1930,2013-09-04,64.91996
1931,2013-09-05,64.47476999999999
1932,2013-09-06,64.858795
1933,2013-09-09,65.89373
1934,2013-09-10,64.392746
1935,2013-09-11,60.886963
1936,2013-09-12,61.535281999999995
1937,2013-09-13,60.521156000000005
1938,2013-09-16,58.597080000000005
1939,2013-09-17,59.27401700000001
1940,2013-09-18,60.492518999999994
1941,2013-09-19,61.484497
1942,2013-09-20,60.847912
1943,2013-09-23,63.872025
1944,2013-09-24,63.67154300000001
1945,2013-09-25,62.686062
1946,2013-09-26,63.296616
1947,2013-09-27,62.844891000000004
1948,2013-09-30,62.063781999999996
1949,2013-10-01,63.523125
1950,2013-10-02,63.731426
1951,2013-10-03,62.930801
1952,2013-10-04,62.88134
1953,2013-10-07,63.4958
1954,2013-10-08,62.609249
1955,2013-10-09,63.34478000000001
1956,2013-10-10,63.74183299999999
1957,2013-10-11,64.15451
1958,2013-10-14,64.574989
1959,2013-10-15,64.918671
1960,2013-10-16,65.235016
1961,2013-10-17,65.676331
1962,2013-10-18,66.247795
1963,2013-10-21,67.87116999999999
1964,2013-10-22,67.6772
1965,2013-10-23,68.339828
1966,2013-10-24,69.24458299999999
1967,2013-10-25,68.470024
1968,2013-10-28,68.980301
1969,2013-10-29,67.261932
1970,2013-10-30,68.33201600000001
1971,2013-10-31,68.045624
1972,2013-11-01,67.698029
1973,2013-11-04,68.57285300000001
1974,2013-11-05,68.403633
1975,2013-11-06,68.209824
1976,2013-11-07,67.106003
1977,2013-11-08,68.16268199999999
1978,2013-11-11,67.964958
1979,2013-11-12,68.09066
1980,2013-11-13,68.171844
1981,2013-11-14,69.157845
1982,2013-11-15,68.74274399999999
1983,2013-11-18,67.909966
1984,2013-11-19,68.030441
1985,2013-11-20,67.434647
1986,2013-11-21,68.238617
1987,2013-11-22,68.063156
1988,2013-11-25,68.57905600000001
1989,2013-11-26,69.843964
1990,2013-11-27,71.488602
1991,2013-11-29,72.812401
1992,2013-12-02,72.17865
1993,2013-12-03,74.15454100000001
1994,2013-12-04,73.981689
1995,2013-12-05,74.361435
1996,2013-12-06,73.329613
1997,2013-12-09,74.16893
1998,2013-12-10,74.05371099999999
1999,2013-12-11,73.505066
2000,2013-12-12,73.397713
2001,2013-12-13,72.59764100000001
2002,2013-12-16,72.999641
2003,2013-12-17,72.670975
2004,2013-12-18,72.118401
2005,2013-12-19,71.292168
2006,2013-12-20,71.889267
2007,2013-12-23,74.648193
2008,2013-12-24,74.331314
2009,2013-12-26,73.83766899999999
2010,2013-12-27,73.338776
2011,2013-12-30,72.60942800000001
2012,2013-12-31,73.460564
2013,2014-01-02,72.42742199999999
2014,2014-01-03,70.836502
2015,2014-01-06,71.222771
2016,2014-01-07,70.713402
2017,2014-01-08,71.16124
2018,2014-01-09,70.252495
2019,2014-01-10,69.783722
2020,2014-01-13,70.149086
2021,2014-01-14,71.544907
2022,2014-01-15,72.9813
2023,2014-01-16,72.574112
2024,2014-01-17,70.795914
2025,2014-01-21,71.89580500000001
2026,2014-01-22,72.215294
2027,2014-01-23,72.826813
2028,2014-01-24,71.503006
2029,2014-01-27,72.083046
2030,2014-01-28,66.321632
2031,2014-01-29,65.568726
2032,2014-01-30,65.44171899999999
2033,2014-01-31,65.549095
2034,2014-02-03,65.67088299999999
2035,2014-02-04,66.62149000000001
2036,2014-02-05,67.11908000000001
2037,2014-02-06,67.510292
2038,2014-02-07,68.454773
2039,2014-02-10,69.681145
2040,2014-02-11,70.599236
2041,2014-02-12,70.593987
2042,2014-02-13,71.714951
2043,2014-02-14,71.65699000000001
2044,2014-02-18,71.920433
2045,2014-02-19,70.784981
2046,2014-02-20,69.96566
2047,2014-02-21,69.18845400000001
2048,2014-02-24,69.49143199999999
2049,2014-02-25,68.768272
2050,2014-02-26,68.147835
2051,2014-02-27,69.50725600000001
2052,2014-02-28,69.318871
2053,2014-03-03,69.51908900000001
2054,2014-03-04,69.97749300000001
2055,2014-03-05,70.125038
2056,2014-03-06,69.91295600000001
2057,2014-03-07,69.872116
2058,2014-03-10,69.935364
2059,2014-03-11,70.616364
2060,2014-03-12,70.684845
2061,2014-03-13,69.899796
2062,2014-03-14,69.114693
2063,2014-03-17,69.38475
2064,2014-03-18,69.998589
2065,2014-03-19,69.980148
2066,2014-03-20,69.642914
2067,2014-03-21,70.192223
2068,2014-03-24,71.02471899999999
2069,2014-03-25,71.788719
2070,2014-03-26,71.102425
2071,2014-03-27,70.79682199999999
2072,2014-03-28,70.717804
2073,2014-03-31,70.701996
2074,2014-04-01,71.348747
2075,2014-04-02,71.4673
2076,2014-04-03,70.972038
2077,2014-04-04,70.053917
2078,2014-04-07,68.95401
2079,2014-04-08,68.950058
2080,2014-04-09,69.856323
2081,2014-04-10,68.955338
2082,2014-04-11,68.445541
2083,2014-04-14,68.71820100000001
2084,2014-04-15,68.228188
2085,2014-04-16,68.366501
2086,2014-04-17,69.147636
2087,2014-04-21,69.96826899999999
2088,2014-04-22,70.038078
2089,2014-04-23,69.12260400000001
2090,2014-04-24,74.78942099999999
2091,2014-04-25,75.338707
2092,2014-04-28,78.256416
2093,2014-04-29,78.024574
2094,2014-04-30,77.729515
2095,2014-05-01,77.912598
2096,2014-05-02,78.05749499999999
2097,2014-05-05,79.161354
2098,2014-05-06,78.29856099999999
2099,2014-05-07,78.024574
2100,2014-05-08,77.885483
2101,2014-05-09,77.560959
2102,2014-05-12,78.526588
2103,2014-05-13,78.649788
2104,2014-05-14,78.664345
2105,2014-05-15,77.99543800000001
2106,2014-05-16,79.14651500000001
2107,2014-05-19,80.08431999999999
2108,2014-05-20,80.100212
2109,2014-05-21,80.312164
2110,2014-05-22,80.43933100000001
2111,2014-05-23,81.348
2112,2014-05-27,82.871315
2113,2014-05-28,82.65673100000001
2114,2014-05-29,84.162796
2115,2014-05-30,83.847534
2116,2014-06-02,83.271339
2117,2014-06-03,84.448914
2118,2014-06-04,85.413208
2119,2014-06-05,85.748337
2120,2014-06-06,85.51258100000001
2121,2014-06-09,86.880882
2122,2014-06-10,87.390854
2123,2014-06-11,87.029251
2124,2014-06-12,85.573494
2125,2014-06-13,84.636986
2126,2014-06-16,85.490044
2127,2014-06-17,85.378777
2128,2014-06-18,85.471512
2129,2014-06-19,85.174797
2130,2014-06-20,84.29393
2131,2014-06-23,84.219749
2132,2014-06-24,83.709801
2133,2014-06-25,83.783936
2134,2014-06-26,84.284676
2135,2014-06-27,85.286057
2136,2014-06-30,86.166939
2137,2014-07-01,86.713982
2138,2014-07-02,86.676888
2139,2014-07-03,87.186874
2140,2014-07-07,88.985687
2141,2014-07-08,88.41080500000001
2142,2014-07-09,88.447891
2143,2014-07-10,88.12335999999999
2144,2014-07-11,88.29026
2145,2014-07-14,89.430748
2146,2014-07-15,88.383003
2147,2014-07-16,87.88229399999999
2148,2014-07-17,86.31527700000001
2149,2014-07-18,87.557755
2150,2014-07-21,87.103439
2151,2014-07-22,87.82665300000001
2152,2014-07-23,90.11689
2153,2014-07-24,89.968544
2154,2014-07-25,90.56195799999999
2155,2014-07-28,91.813713
2156,2014-07-29,91.220299
2157,2014-07-30,91.007019
2158,2014-07-31,88.642609
2159,2014-08-01,89.134033
2160,2014-08-04,88.63333100000001
2161,2014-08-05,88.19754
2162,2014-08-06,88.04920200000001
2163,2014-08-07,88.03987099999999
2164,2014-08-08,88.282135
2165,2014-08-11,89.44695300000001
2166,2014-08-12,89.428314
2167,2014-08-13,90.61174
2168,2014-08-14,90.854004
2169,2014-08-15,91.30130799999999
2170,2014-08-18,92.400871
2171,2014-08-19,93.677475
2172,2014-08-20,93.71476
2173,2014-08-21,93.724068
2174,2014-08-22,94.413635
2175,2014-08-25,94.61863699999999
2176,2014-08-26,94.012939
2177,2014-08-27,95.16841099999999
2178,2014-08-28,95.280251
2179,2014-08-29,95.513176
2180,2014-09-02,96.258659
2181,2014-09-03,92.195854
2182,2014-09-04,91.43175500000001
2183,2014-09-05,92.22380799999999
2184,2014-09-08,91.655396
2185,2014-09-09,91.31061600000001
2186,2014-09-10,94.115448
2187,2014-09-11,94.516129
2188,2014-09-12,94.730461
2189,2014-09-15,94.702477
2190,2014-09-16,93.984978
2191,2014-09-17,94.655922
2192,2014-09-18,94.851601
2193,2014-09-19,94.078171
2194,2014-09-22,94.17134899999999
2195,2014-09-23,95.643654
2196,2014-09-24,94.814316
2197,2014-09-25,91.198814
2198,2014-09-26,93.882469
2199,2014-09-29,93.286087
2200,2014-09-30,93.882469
2201,2014-10-01,92.41951
2202,2014-10-02,93.090416
2203,2014-10-03,92.829514
2204,2014-10-06,92.829514
2205,2014-10-07,92.01880600000001
2206,2014-10-08,93.929092
2207,2014-10-09,94.134064
2208,2014-10-10,93.863831
2209,2014-10-13,93.006561
2210,2014-10-14,92.01880600000001
2211,2014-10-15,90.891273
2212,2014-10-16,89.698524
2213,2014-10-17,91.012421
2214,2014-10-20,92.959969
2215,2014-10-21,95.485252
2216,2014-10-22,95.969803
2217,2014-10-23,97.68438
2218,2014-10-24,98.047798
2219,2014-10-27,97.94529
2220,2014-10-28,99.46417199999999
2221,2014-10-29,100.023285
2222,2014-10-30,99.687836
2223,2014-10-31,100.638283
2224,2014-11-03,101.942863
2225,2014-11-04,101.197388
2226,2014-11-05,101.439667
2227,2014-11-06,101.72979000000001
2228,2014-11-07,102.019913
2229,2014-11-10,101.851456
2230,2014-11-11,102.665672
2231,2014-11-12,104.116295
2232,2014-11-13,105.585594
2233,2014-11-14,106.858391
2234,2014-11-17,106.680573
2235,2014-11-18,108.065674
2236,2014-11-19,107.316971
2237,2014-11-20,108.85180700000001
2238,2014-11-21,109.00155600000001
2239,2014-11-24,111.02306399999999
2240,2014-11-25,110.059097
2241,2014-11-26,111.369316
2242,2014-11-28,111.303802
2243,2014-12-01,107.69133000000001
2244,2014-12-02,107.279541
2245,2014-12-03,108.49619299999999
2246,2014-12-04,108.08438899999999
2247,2014-12-05,107.62581599999999
2248,2014-12-08,105.192535
2249,2014-12-09,106.802246
2250,2014-12-10,104.771408
2251,2014-12-11,104.462563
2252,2014-12-12,102.693748
2253,2014-12-15,101.28994
2254,2014-12-16,99.904823
2255,2014-12-17,102.394249
2256,2014-12-18,105.426498
2257,2014-12-19,104.612289
2258,2014-12-22,105.697906
2259,2014-12-23,105.323563
2260,2014-12-24,104.82755300000001
2261,2014-12-26,106.680573
2262,2014-12-29,106.605721
2263,2014-12-30,105.30483999999998
2264,2014-12-31,103.302063
2265,2015-01-02,102.319397
2266,2015-01-05,99.43689
2267,2015-01-06,99.446251
2268,2015-01-07,100.840714
2269,2015-01-08,104.71525600000001
2270,2015-01-09,104.82755300000001
2271,2015-01-12,102.244522
2272,2015-01-13,103.152313
2273,2015-01-14,102.75926199999999
2274,2015-01-15,99.970337
2275,2015-01-16,99.193558
2276,2015-01-20,101.748512
2277,2015-01-21,102.52529100000001
2278,2015-01-22,105.192535
2279,2015-01-23,105.735344
2280,2015-01-26,105.847649
2281,2015-01-27,102.141586
2282,2015-01-28,107.91593200000001
2283,2015-01-29,111.275742
2284,2015-01-30,109.647324
2285,2015-02-02,111.02306399999999
2286,2015-02-03,111.041771
2287,2015-02-04,111.89340200000001
2288,2015-02-05,112.692047
2289,2015-02-06,111.74308799999999
2290,2015-02-09,112.485352
2291,2015-02-10,114.646355
2292,2015-02-11,117.33351100000002
2293,2015-02-12,118.81803899999998
2294,2015-02-13,119.400589
2295,2015-02-17,120.105263
2296,2015-02-18,120.94148999999999
2297,2015-02-19,120.68778200000001
2298,2015-02-20,121.674324
2299,2015-02-23,124.96283000000001
2300,2015-02-24,124.182976
2301,2015-02-25,121.00723300000001
2302,2015-02-26,122.538734
2303,2015-02-27,120.69718200000001
2304,2015-03-02,121.28913100000001
2305,2015-03-03,121.542801
2306,2015-03-04,120.772346
2307,2015-03-05,118.77108
2308,2015-03-06,118.94958500000001
2309,2015-03-09,119.45697
2310,2015-03-10,116.98588600000001
2311,2015-03-11,114.853058
2312,2015-03-12,116.929497
2313,2015-03-13,116.12148300000001
2314,2015-03-16,117.39928400000001
2315,2015-03-17,119.362991
2316,2015-03-18,120.70659599999999
2317,2015-03-19,119.795204
2318,2015-03-20,118.29188500000001
2319,2015-03-23,119.52273600000001
2320,2015-03-24,119.03415700000001
2321,2015-03-25,115.92416399999999
2322,2015-03-26,116.732201
2323,2015-03-27,115.80203200000001
2324,2015-03-30,118.73350500000001
2325,2015-03-31,116.910706
2326,2015-04-01,116.741592
2327,2015-04-02,117.74693300000001
2328,2015-04-06,119.65425900000001
2329,2015-04-07,118.395248
2330,2015-04-08,118.01001000000001
2331,2015-04-09,118.912003
2332,2015-04-10,119.419373
2333,2015-04-13,119.184486
2334,2015-04-14,118.667725
2335,2015-04-15,119.11871299999999
2336,2015-04-16,118.54557
2337,2015-04-17,117.21138
2338,2015-04-20,119.88915300000001
2339,2015-04-21,119.24086799999999
2340,2015-04-22,120.84751100000001
2341,2015-04-23,121.834076
2342,2015-04-24,122.40720400000001
2343,2015-04-27,124.63396499999999
2344,2015-04-28,122.670296
2345,2015-04-29,120.86631799999999
2346,2015-04-30,117.58721200000001
2347,2015-05-01,121.15758500000001
2348,2015-05-04,120.922684
2349,2015-05-05,118.19794499999999
2350,2015-05-06,117.455666
2351,2015-05-07,118.18216699999999
2352,2015-05-08,120.408821
2353,2015-05-11,119.182259
2354,2015-05-12,118.75769
2355,2015-05-13,118.88978600000002
2356,2015-05-14,121.66365800000001
2357,2015-05-15,121.493835
2358,2015-05-18,122.833603
2359,2015-05-19,122.72038300000001
2360,2015-05-20,122.71093
2361,2015-05-21,123.96578999999998
2362,2015-05-22,125.05081899999999
2363,2015-05-26,122.295799
2364,2015-05-27,124.57906299999999
2365,2015-05-28,124.33373999999999
2366,2015-05-29,122.91851000000001
2367,2015-06-01,123.16381100000001
2368,2015-06-02,122.6166
2369,2015-06-03,122.76754
2370,2015-06-04,122.050491
2371,2015-06-05,121.38061499999999
2372,2015-06-08,120.578629
2373,2015-06-09,120.22010800000001
2374,2015-06-10,121.597626
2375,2015-06-11,121.324005
2376,2015-06-12,119.98423799999999
2377,2015-06-15,119.74836699999999
2378,2015-06-16,120.38993799999999
2379,2015-06-17,120.106895
2380,2015-06-18,120.65412099999999
2381,2015-06-19,119.44644199999999
2382,2015-06-22,120.399376
2383,2015-06-23,119.85215
2384,2015-06-24,120.871132
2385,2015-06-25,120.295593
2386,2015-06-26,119.587975
2387,2015-06-29,117.49342299999999
2388,2015-06-30,118.34256
2389,2015-07-01,119.44644199999999
2390,2015-07-02,119.29548600000001
2391,2015-07-06,118.880356
2392,2015-07-07,118.587868
2393,2015-07-08,115.64416499999999
2394,2015-07-09,113.285416
2395,2015-07-10,116.31404099999999
2396,2015-07-13,118.55956299999998
2397,2015-07-14,118.51238300000001
2398,2015-07-15,119.65401499999999
2399,2015-07-16,121.24852800000001
2400,2015-07-17,122.295799
2401,2015-07-20,124.607368
2402,2015-07-21,123.36196100000001
2403,2015-07-22,118.14443200000001
2404,2015-07-23,118.08780700000001
2405,2015-07-24,117.465096
2406,2015-07-27,115.832848
2407,2015-07-28,116.40837900000001
2408,2015-07-29,116.040428
2409,2015-07-30,115.45546000000002
2410,2015-07-31,114.445923
2411,2015-08-03,111.747543
2412,2015-08-04,108.162247
2413,2015-08-05,108.87930300000001
2414,2015-08-06,109.116234
2415,2015-08-07,109.48586999999999
2416,2015-08-10,113.466499
2417,2015-08-11,107.56190500000001
2418,2015-08-12,109.220497
2419,2015-08-13,109.13519299999999
2420,2015-08-14,109.90289299999999
2421,2015-08-17,111.04021499999999
2422,2015-08-18,110.41468
2423,2015-08-19,109.002518
2424,2015-08-20,106.76579299999999
2425,2015-08-21,100.235687
2426,2015-08-24,97.733597
2427,2015-08-25,98.321205
2428,2015-08-26,103.960411
2429,2015-08-27,107.02168999999999
2430,2015-08-28,107.372368
2431,2015-08-31,106.870049
2432,2015-09-01,102.093315
2433,2015-09-02,106.471985
2434,2015-09-03,104.604881
2435,2015-09-04,103.562332
2436,2015-09-08,106.44355
2437,2015-09-09,104.39636999999999
2438,2015-09-10,106.68996399999999
2439,2015-09-11,108.244316
2440,2015-09-14,109.286827
2441,2015-09-15,110.20616899999999
2442,2015-09-16,110.329376
2443,2015-09-17,107.969444
2444,2015-09-18,107.524002
2445,2015-09-21,109.192062
2446,2015-09-22,107.47660800000001
2447,2015-09-23,108.348557
2448,2015-09-24,108.99304199999999
2449,2015-09-25,108.71817800000001
2450,2015-09-28,106.56675
2451,2015-09-29,103.363312
2452,2015-09-30,104.538551
2453,2015-10-01,103.856148
2454,2015-10-02,104.614357
2455,2015-10-05,104.99346899999999
2456,2015-10-06,105.49578100000001
2457,2015-10-07,104.99346899999999
2458,2015-10-08,103.780327
2459,2015-10-09,106.263466
2460,2015-10-12,105.77063000000001
2461,2015-10-13,105.950699
2462,2015-10-14,104.453232
2463,2015-10-15,106.017059
2464,2015-10-16,105.23989099999999
2465,2015-10-19,105.893852
2466,2015-10-20,107.82728600000002
2467,2015-10-21,107.817802
2468,2015-10-22,109.46691899999999
2469,2015-10-23,112.859917
2470,2015-10-26,109.25841499999999
2471,2015-10-27,108.566544
2472,2015-10-28,113.03998600000001
2473,2015-10-29,114.234177
2474,2015-10-30,113.25798
2475,2015-11-02,114.850227
2476,2015-11-03,116.16761000000001
2477,2015-11-04,115.62739599999999
2478,2015-11-05,115.09436799999999
2479,2015-11-06,115.227623
2480,2015-11-09,114.76123799999999
2481,2015-11-10,111.144302
2482,2015-11-11,110.51611299999999
2483,2015-11-12,110.14488999999999
2484,2015-11-13,106.92773400000002
2485,2015-11-16,108.67908500000001
2486,2015-11-17,108.2127
2487,2015-11-18,111.63923600000001
2488,2015-11-19,113.057449
2489,2015-11-20,113.55241399999998
2490,2015-11-23,112.077087
2491,2015-11-24,113.152649
2492,2015-11-25,112.34360500000001
2493,2015-11-27,112.13420900000001
2494,2015-11-30,112.600594
2495,2015-12-01,111.68683600000001
2496,2015-12-02,110.67791000000001
2497,2015-12-03,109.64993999999999
2498,2015-12-04,113.29541
2499,2015-12-07,112.581558
2500,2015-12-08,112.53396599999999
2501,2015-12-09,110.049706
2502,2015-12-10,110.573204
2503,2015-12-11,107.727272
2504,2015-12-14,107.060997
2505,2015-12-15,105.166855
2506,2015-12-16,105.975899
2507,2015-12-17,103.729607
2508,2015-12-18,100.921738
2509,2015-12-21,102.159111
2510,2015-12-22,102.063919
2511,2015-12-23,103.377434
2512,2015-12-24,102.825378
2513,2015-12-28,101.673683
2514,2015-12-29,103.50116
2515,2015-12-30,102.14959
2516,2015-12-31,100.188835
2517,2016-01-04,100.274513
2518,2016-01-05,97.76168100000001
2519,2016-01-06,95.848511
2520,2016-01-07,91.803276
2521,2016-01-08,92.288696
2522,2016-01-11,93.783073
2523,2016-01-12,95.144165
2524,2016-01-13,92.69799
2525,2016-01-14,94.725372
2526,2016-01-15,92.45051600000001
2527,2016-01-19,92.00316600000001
2528,2016-01-20,92.1269
2529,2016-01-21,91.6605
2530,2016-01-22,96.533836
2531,2016-01-25,94.649239
2532,2016-01-26,95.172729
2533,2016-01-27,88.91925
2534,2016-01-28,89.556976
2535,2016-01-29,92.650391
2536,2016-02-01,91.78424100000001
2537,2016-02-02,89.92819200000001
2538,2016-02-03,91.708099
2539,2016-02-04,92.444969
2540,2016-02-05,89.97592900000001
2541,2016-02-08,90.923355
2542,2016-02-09,90.904213
2543,2016-02-10,90.215187
2544,2016-02-11,89.66971600000001
2545,2016-02-12,89.947243
2546,2016-02-16,92.483246
2547,2016-02-17,93.899597
2548,2016-02-18,92.119606
2549,2016-02-19,91.90905
2550,2016-02-22,92.712921
2551,2016-02-23,90.617134
2552,2016-02-24,91.96646899999999
2553,2016-02-25,92.598099
2554,2016-02-26,92.741638
2555,2016-02-29,92.531113
2556,2016-03-01,96.205925
2557,2016-03-02,96.416466
2558,2016-03-03,97.134209
2559,2016-03-04,98.579269
2560,2016-03-07,97.488304
2561,2016-03-08,96.68441
2562,2016-03-09,96.770554
2563,2016-03-10,96.81839000000001
2564,2016-03-11,97.861526
2565,2016-03-14,98.11032900000001
2566,2016-03-15,100.081726
2567,2016-03-16,101.411957
2568,2016-03-17,101.24925999999999
2569,2016-03-18,101.364082
2570,2016-03-21,101.354515
2571,2016-03-22,102.129684
2572,2016-03-23,101.56505600000001
2573,2016-03-24,101.12484
2574,2016-03-28,100.665497
2575,2016-03-29,103.048386
2576,2016-03-30,104.847527
2577,2016-03-31,104.302032
2578,2016-04-01,105.259033
2579,2016-04-04,106.340446
2580,2016-04-05,105.086777
2581,2016-04-06,106.18730900000001
2582,2016-04-07,103.871399
2583,2016-04-08,103.986237
2584,2016-04-11,104.33073399999999
2585,2016-04-12,105.689674
2586,2016-04-13,107.220863
2587,2016-04-14,107.278267
2588,2016-04-15,105.12505300000001
2589,2016-04-18,102.856995
2590,2016-04-19,102.311501
2591,2016-04-20,102.522049
2592,2016-04-21,101.411957
2593,2016-04-22,101.134422
2594,2016-04-25,100.56021899999999
2595,2016-04-26,99.86161
2596,2016-04-27,93.612503
2597,2016-04-28,90.75110600000001
2598,2016-04-29,89.707985
2599,2016-05-02,89.612282
2600,2016-05-03,91.086044
2601,2016-05-04,90.138626
2602,2016-05-05,89.772751
2603,2016-05-06,89.272095
2604,2016-05-09,89.3395
2605,2016-05-10,89.94606800000001
2606,2016-05-11,89.069908
2607,2016-05-12,86.980591
2608,2016-05-13,87.153908
2609,2016-05-16,90.388962
2610,2016-05-17,90.013474
2611,2016-05-18,91.043686
2612,2016-05-19,90.69706
2613,2016-05-20,91.67913100000001
2614,2016-05-23,92.844124
2615,2016-05-24,94.259468
2616,2016-05-25,95.915504
2617,2016-05-26,96.676132
2618,2016-05-27,96.61835500000001
2619,2016-05-31,96.146599
2620,2016-06-01,94.798653
2621,2016-06-02,94.086182
2622,2016-06-03,94.278725
2623,2016-06-06,94.96231800000001
2624,2016-06-07,95.34745
2625,2016-06-08,95.26080300000001
2626,2016-06-09,95.944397
2627,2016-06-10,95.154907
2628,2016-06-13,93.72030600000001
2629,2016-06-14,93.835823
2630,2016-06-15,93.527725
2631,2016-06-16,93.922485
2632,2016-06-17,91.785042
2633,2016-06-20,91.563599
2634,2016-06-21,92.343475
2635,2016-06-22,91.996872
2636,2016-06-23,92.52640500000001
2637,2016-06-24,89.926819
2638,2016-06-27,88.617378
2639,2016-06-28,90.109749
2640,2016-06-29,90.88963299999999
2641,2016-06-30,92.045006
2642,2016-07-01,92.324219
2643,2016-07-05,91.45768000000001
2644,2016-07-06,91.977615
2645,2016-07-07,92.37236800000001
2646,2016-07-08,93.084846
2647,2016-07-11,93.373688
2648,2016-07-12,93.797318
2649,2016-07-13,93.267769
2650,2016-07-14,95.11637900000001
2651,2016-07-15,95.10674300000001
2652,2016-07-18,96.117714
2653,2016-07-19,96.156219
2654,2016-07-20,96.242867
2655,2016-07-21,95.732582
2656,2016-07-22,94.99121099999999
2657,2016-07-25,93.72030600000001
2658,2016-07-26,93.075211
2659,2016-07-27,99.121674
2660,2016-07-28,100.459991
2661,2016-07-29,100.334824
2662,2016-08-01,102.106415
2663,2016-08-02,100.594788
2664,2016-08-03,101.856071
2665,2016-08-04,102.485298
2666,2016-08-05,104.043823
2667,2016-08-08,104.90536499999999
2668,2016-08-09,105.331291
2669,2016-08-10,104.547203
2670,2016-08-11,104.479439
2671,2016-08-12,104.721436
2672,2016-08-15,105.97988899999999
2673,2016-08-16,105.88308
2674,2016-08-17,105.728195
2675,2016-08-18,105.592674
2676,2016-08-19,105.863716
2677,2016-08-22,105.040901
2678,2016-08-23,105.370033
2679,2016-08-24,104.57624100000001
2680,2016-08-25,104.130951
2681,2016-08-26,103.521088
2682,2016-08-29,103.404922
2683,2016-08-30,102.611137
2684,2016-08-31,102.707939
2685,2016-09-01,103.31779499999999
2686,2016-09-02,104.285843
2687,2016-09-06,104.256783
2688,2016-09-07,104.895683
2689,2016-09-08,102.146477
2690,2016-09-09,99.832893
2691,2016-09-12,102.069046
2692,2016-09-13,104.498795
2693,2016-09-14,108.19666299999999
2694,2016-09-15,111.875175
2695,2016-09-16,111.245972
2696,2016-09-19,109.948807
2697,2016-09-20,109.939125
2698,2016-09-21,109.919762
2699,2016-09-22,110.95555900000001
2700,2016-09-23,109.106613
2701,2016-09-26,109.27118700000001
2702,2016-09-27,109.474457
2703,2016-09-28,110.306976
2704,2016-09-29,108.59355900000001
2705,2016-09-30,109.435753
2706,2016-10-03,108.922684
2707,2016-10-04,109.387352
2708,2016-10-05,109.435753
2709,2016-10-06,110.248878
2710,2016-10-07,110.413445
2711,2016-10-10,112.339836
2712,2016-10-11,112.581856
