,code,mbrg2018_1,nprg2018_1,nav2018_1,targ2018_1,epsg2018_1,seg2018_1,mbrg2017_2,nprg2017_2,nav2017_2,targ2017_2,epsg2017_2,seg2017_2,mbrg2017_3,nprg2017_3,nav2017_3,targ2017_3,epsg2017_3,seg2017_3,mbrg2017_4,nprg2017_4,nav2017_4,targ2017_4,epsg2017_4,seg2017_4,changepercent,trade,open,high,low,settlement,volume,turnoverratio,amount,per,pb,mktcap,nmc
2849,300543,-3.9405,-70.9538,4.1739,14.8296,-84.2105,4.1739,20.4786,14.6451,113.8456,62.6618,-26.7089,113.8456,24.4696,5.1481,7.0859,16.4414,-60.2941,7.0859,26.5858,4.6887,6.98,17.2445,-56.2092,6.98,5.998,21.56,20.48,21.89,20.28,20.34,2010000.0,4.71831,42043989.0,32.179,3.916,258720.0,91845.6
2850,600119,-63.8728,-70.9693,-38.468,-35.1132,-93.0,-34.8933,150.8678,-72.1776,1.4512,17.4627,-79.1667,5.6406,100.9698,-81.4316,-5.5543,-8.6147,-80.4878,-1.3708,4.7708,-190.6216,-30.0677,-31.5956,-165.2174,-23.6623,-0.355,8.42,8.3,8.45,8.12,8.45,2828904.0,0.92027,23510515.0,-28.067,4.091,258830.8,258830.8
2851,300648,20.7934,-71.1518,130.6877,77.9746,-81.8182,130.2825,35.7811,51.3577,,,33.3333,,40.1879,56.7161,,,32.7273,,36.1719,23.5583,131.6067,65.9258,1.0,132.2306,0.846,22.66,22.0,22.95,21.07,22.47,2205483.0,4.52278,48990648.0,22.436,2.96,306816.4,110499.02006
2852,603063,-60.026,-71.2311,,,-75.0,,11.012,10.7881,,,9.6774,,12.4784,7.8209,,,4.3478,,8.713,-11.2358,71.1388,55.5686,-17.8082,71.1388,2.475,11.18,10.58,11.25,10.55,10.91,1118843.0,1.86474,12165404.0,18.633,1.952,469560.0,67080.0
2853,300278,-44.6608,-71.3037,2.2337,-6.6724,-66.2857,2.0913,49.7028,6.8685,5.9436,33.2712,9.0909,5.3606,44.3014,-14.7479,4.6825,18.0589,-14.2857,4.6291,31.0816,-43.6751,4.1765,4.5573,-47.6369,3.9419,10.039,8.44,7.43,8.44,7.43,7.67,17502048.0,6.52915,145340326.0,75.424,2.814,460016.639728,226242.675448
2854,601666,-13.3477,-71.3309,14.6777,13.273,-79.6724,7.9056,94.9023,603.512,14.626,6.8481,574.0458,14.7755,81.3246,890.8074,26.8253,8.0569,960.2439,18.1513,40.976000000000006,117.4094,18.5861,12.884,82.8213,9.923,2.638,4.28,4.15,4.31,4.09,4.17,16428439.0,0.6957800000000001,68876999.0,7.339,0.8240000000000001,1010578.612296,1010578.612296
2855,603999,33.3321,-71.3543,2.13,4.1458,-86.0,2.1924,15.7522,9.7007,3.3080000000000003,2.3982,9.0909,3.6764,11.6898,-15.735,2.4936,4.2485,-58.1818,2.8614,5.1827,-11.011,2.7115,2.3924,-54.8276,2.8280000000000003,0.662,6.08,5.82,6.12,5.82,6.04,2169377.0,0.9415700000000001,13058554.0,46.412,2.067,350208.0,140083.2
2856,300658,-10.7718,-71.8006,208.2185,88.1356,-79.9667,208.5329,29.3189,-13.5341,,,-17.9104,,40.3842,-5.1588,,,-17.7198,,23.1765,1.5468,200.8601,90.6894,-15.1261,202.2869,2.19,14.93,14.61,15.17,14.41,14.61,2221388.0,5.28902,32837770.0,14.782,1.9649999999999999,223950.0,62706.0
2857,603536,16.1549,-71.9279,,,-75.0,,,,,,,,19.4447,,,,-211.1111,,5.4722,42.4994,57.6262,4.1448,23.4043,57.713,3.598,9.79,9.3,9.95,9.2,9.45,2434828.0,4.04094,23474843.0,16.879,1.8170000000000002,164472.0,58988.731593
2859,002065,9.3361,-71.9304,1.0652,10.720999999999998,-85.6038,1.0869,16.2057,89.3215,6.7232,16.3214,87.1463,7.0071,17.7112,44.2775,7.0614,19.4593,-28.9747,7.1752,12.5585,-25.2863,1.2883,13.8867,-63.1129,1.278,4.89,8.58,8.25,8.61,8.2,8.18,37651005.0,1.35067,316597969.0,40.587,2.984,2693937.72648,2391744.168528
2860,002427,-0.5568,-71.98100000000001,-26.5929,12.8733,-60.2885,-18.9349,95.3639,145.1409,27.8777,123.8473,82.3529,8.8185,127.6769,160.1574,35.4777,168.9039,86.2069,12.1081,107.7822,131.9322,-25.4353,37.3384,95.2381,-18.1581,,,,,,,,,,,,,
2861,300432,-39.8876,-72.0173,13.6729,20.5576,-68.75,13.530999999999999,99.8531,89.8431,276.3467,205.34099999999998,35.4839,276.3467,101.0525,95.4056,268.1573,219.4402,37.7778,268.0412,98.7151,62.3252,15.7153,23.3846,14.5217,15.5223,1.355,8.23,8.12,8.28,7.98,8.12,2887200.0,0.7651500000000001,23393169.0,11.306,1.036,419721.914025,310547.12473
2862,603186,-4.8286,-72.096,7.9191,36.8741,-71.875,7.7511,43.418,23.9659,56.8836,43.1628,-6.9767,56.8836,33.4731,3.25,,,-22.8571,,21.1179,10.3816,13.8456,27.4686,-17.2414,13.6616,0.859,15.27,14.88,15.39,14.61,15.14,1054440.0,1.43039,15867830.0,21.208,3.171,199533.09,112565.497101
2863,603778,-24.7075,-72.2853,7.3274,12.4171,-75.0,7.4496,1.3279,-15.6505,6.803,6.9917,-69.2308,6.8427,-2.8988,-33.9767,5.2028,3.5069999999999997,-72.0,5.2714,3.3932,9.1853,7.9126,17.0723,-55.0,7.972,1.224,4.96,4.92,4.99,4.85,4.9,1805500.0,0.79817,8900554.0,27.556,2.427,248000.0,112197.230128
2864,600262,212.2079,-72.3984,3.9814,-0.1102,76.0,4.03,-4.4765,,5.6992,-16.8206,-388.9401,4.8494,-21.6496,,4.3469999999999995,-7.4108,-582.0359,3.5834,0.8270000000000001,118.0223,4.3118,-2.5461,120.0,3.8646,-1.98,19.8,20.12,20.2,19.0,20.2,1507400.0,0.8867100000000001,29779075.0,90.0,3.176,336600.0,336600.0
2868,600864,4.6721,-72.4083,-2.1045,25.9752,-72.0,-2.1178,9.0733,178.2267,279.9294,623.4862,-25.0,289.8949,7.7578,-15.2842,2.125,74.0727,-34.7826,2.1465,6.4976,-20.1126,-0.7373,55.8166,-29.1667,-0.7781,2.155,4.74,4.63,4.77,4.58,4.64,3070014.0,0.19451000000000002,14369399.0,27.882,0.745,999435.523188,748122.425322
2869,002606,-8.6722,-72.5772,4.0949,-1.2645,-86.0,4.0086,-0.7025,-12.758,5.8439,6.0858,-54.5455,9.045,5.6122,-10.2588,5.4074,7.7692,-53.125,8.5405,10.6211,-36.2781,2.3732,5.5627,-68.0851,5.1375,0.651,4.64,4.48,4.67,4.47,4.61,11430110.0,2.84391,52197080.0,30.933,2.085,189078.144,186488.635168
2870,600549,42.8109,-72.7909,6.5024,25.6882,-77.0816,4.6997,76.6182,338.7608,3.8433,11.2356,561.7694,3.5525,79.7282,203.3696,4.5499,15.9184,281.6254,4.2835,66.3658,212.2656,7.765,21.6201,320.677,6.2767,-3.442,15.99,16.28,16.28,15.6,16.56,10039535.0,0.71403,160013429.0,27.969,2.507,2259876.78969,2248267.8738
2871,600635,13.8456,-73.1159,-2.6260000000000003,9.5078,-78.0374,-3.031,-2.9456,-22.1401,18.7195,16.1165,-46.1538,22.02,-0.7617,-10.7193,21.1007,21.7183,-31.9209,25.1903,3.5702,-12.3552,1.3194,19.525,-27.2727,1.7071,1.944,3.67,3.63,3.69,3.58,3.6,10459908.0,0.43244000000000005,38110762.0,22.938,1.4849999999999999,1083543.525725,887696.544725
2872,600460,10.478,-73.1613,24.3151,37.2428,-7.6923,33.4712,22.8957,253.2896,3.9464,10.4132,250.0,5.1828,17.2013,73.047,3.4011,19.4047,120.0,5.6046,15.4413,12.1885,2.6558,22.9294,75.0,5.5818,1.994,12.79,12.55,12.89,12.34,12.54,27588802.0,2.21212,348849856.0,91.357,4.993,1678126.804306,1595127.872
2873,002323,-8.767000000000001,-73.2352,3.5451,17.5066,-73.4463,3.5293,34.102,57.2701,38.0043,69.993,57.4018,38.0247,7.2264,3.9035,28.316,42.0681,3.8214,28.3074,7.1558,9.6503,4.67,24.9353,9.6285,4.6602,-1.392,4.96,4.82,4.99,4.75,5.03,5308645.0,1.6713900000000002,25750127.0,14.007,4.307,369881.909376,157538.838
2874,300443,-41.5881,-73.7669,4.4719,-0.1351,-86.876,4.4719,28.1893,11.575,63.6907,52.7814,-47.2563,63.6907,17.851,-4.1921,11.2427,8.3891,-54.4282,11.2427,-6.2889,-28.3996,7.0971,0.3885,-65.3132,7.0971,3.2,10.32,9.9,10.33,9.9,10.0,943000.0,0.5914,9579723.0,16.347,1.5030000000000001,245674.619664,164553.620856
2875,600366,15.7044,-73.9813,2.185,5.3455,-75.118,2.0596,10.407,-78.7219,-6.6153,-1.5663,-78.3576,-6.9126,19.8843,-62.0677,1.3530000000000002,8.1825,-61.6539,1.1447,20.5676,-47.8419,4.3908,8.1846,-47.7178,4.2845,-0.499,5.98,6.01,6.05,5.75,6.01,7188759.0,0.7274600000000001,42527808.0,7.723,0.714,599510.04867,590941.935766
2876,300043,2.9601,-74.1695,4.3302,2.1339,-77.7778,4.2572,44.5164,-36.0934,15.5408,26.5537,-40.9091,12.127,26.2713,-29.718000000000004,13.7013,24.4072,-33.3333,12.8452,15.1348,-45.6789,8.6068,16.7512,-51.3514,7.9824,1.253,4.04,3.98,4.06,3.91,3.99,8777509.0,0.9656300000000001,35021529.0,22.444,1.949,502656.154004,367235.016664
2877,603077,24.0536,-74.5652,2.9096,0.6165,-75.0,3.4587,39.911,112.2825,64.0656,14.3803,-25.0,66.8987,39.5649,84.26799999999999,3.8728,-13.7347,-33.3333,4.0001,36.8253,57.1521,4.6305,1.4001,-33.3333,5.0768,-3.03,1.6,1.62,1.64,1.59,1.65,50463960.0,0.57142,81153256.0,26.667,1.2850000000000001,1413000.03648,1413000.03648
2878,300317,-30.1068,-74.6586,6.9327,-2.523,-85.3184,7.0269,62.9141,84.1463,35.2784,8.8249,-16.1372,35.5296,43.1037,29.508000000000003,9.9343,7.9441,-37.5811,10.0297,23.011999999999997,0.376,8.6146,-0.4149,-48.7411,8.7106,0.0,0.0,0.0,0.0,0.0,11.9,0.0,0.0,0.0,32.293,2.055,1016651.98124,385420.03696
2879,300680,-48.9049,-74.8077,64.2315,32.1945,-81.5385,64.2315,-8.6267,-4.2351,,,-3.4483,,-18.3615,-35.9307,,,-42.8571,,-23.08,-43.7918,68.7925,30.0341,-51.5625,68.7925,2.184,29.01,27.97,29.32,27.58,28.39,2034900.0,11.97,57941415.0,93.581,5.784,197268.0,49317.0
2880,002515,19.6259,-74.9628,11.5465,3.5975,-66.6667,6.3022,109.814,4.4377,30.8737,49.8246,-33.3333,2.8662,146.695,454.7698,35.8521,55.4294,366.6667,10.745999999999999,131.7878,406.4555,48.0202,56.3111,266.6667,12.6425,-6.491,6.05,5.82,6.15,5.82,6.47,10006129.0,1.04826,59635103.0,55.0,4.016,591879.5344,577499.765535
2881,002870,-6.96,-75.0494,225.6962,164.2705,-80.0,203.9968,17.6624,20.8963,,,15.0,,14.4113,-7.3911,,,-18.9873,,12.2098,-31.3431,131.9026,91.2146,-42.4,131.9026,-0.618,20.89,20.12,21.07,20.12,21.02,1507710.0,3.758,30945402.0,29.014,2.844,232134.6936,83810.68
2882,603335,-8.5222,-75.9694,48.0691,24.7672,-87.5,53.6191,11.4241,-5.7611,,,-11.1111,,7.582000000000001,-19.6489,,,-33.3333,,8.1906,-71.533,54.4735,27.691,-80.7692,60.111000000000004,1.674,7.29,6.77,7.38,6.77,7.17,7083622.0,8.60268,50020400.0,145.8,3.335,240090.318,60027.318
2883,300133,33.3946,-75.9978,6.8558,15.375,-75.0,7.4624,13.1095,-3.5851,8.2116,18.7194,0.0,7.2351,6.0421,3.7674,8.4513,17.2895,12.5,7.531000000000001,18.0117,29.5528,7.6771,20.7539,33.3333,8.2003,7.434,10.55,9.95,10.59,9.85,9.82,9638575.0,0.78973,99767948.0,29.306,2.688,1867037.953155,1287608.8898
2884,000917,31.5632,-76.1371,-7.8516,1.7344,-157.1429,-10.0429,8.3842,48.3413,5.2852,10.087,-10.0,1.7142,12.4153,-4.8084,0.3164,7.9373,-46.6667,0.0422,16.7649,-149.5351,-5.2847,5.4670000000000005,-237.5,-9.1352,0.323,6.21,6.11,6.24,5.96,6.19,11714856.0,0.90495,71790172.0,-18.818,0.886,880302.485898,803905.742547
2885,600758,-8.3869,-76.3984,1.8405,-6.3294,-75.0,1.8279,46.1684,,17.5458,-0.4395,-303.1063,17.5458,34.9447,,20.7123,1.9464,-256.1817,20.7123,7.4085,167.6187,7.9536,0.5729,169.2308,7.9394,0.461,4.36,4.31,4.38,4.21,4.34,4886200.0,0.72245,21004286.0,12.457,1.025,580494.29566,294884.863916
2886,002494,-13.7471,-76.5166,-4.5068,7.6045,-50.0,-4.4313,19.092,46.4785,41.8539,2.7483,0.0,42.4408,35.1961,157.577,41.9825,9.7948,70.1613,42.486000000000004,26.3622,-881.9795,-4.0818,5.5812,-600.0,-4.0089999999999995,9.955,7.29,6.41,7.29,6.37,6.63,21973259.0,7.44806,157643665.0,-36.45,1.469,281073.836322,215069.607702
2887,002041,-31.3375,-76.7611,-10.3278,-12.4145,-56.9201,3.3574,-38.3614,-56.6391,10.3624,5.8322,-47.4266,11.445,-37.7065,-65.5878,9.2755,-0.2948,-52.2576,10.8164,-49.8437,-73.8948,2.6813,-0.4811,-62.3085,4.3685,-4.943,7.5,7.59,7.6,7.21,7.89,6420525.0,0.7347300000000001,47555236.0,39.599,2.336,660000.0,655396.26975
2888,300562,-16.3585,-76.8642,0.153,19.1545,-60.0,-0.1545,9.6699,-141.7462,90.3642,75.2004,-109.8765,90.2863,14.1198,-105.1992,,,-105.0,,12.4501,-78.3112,1.6047,14.0162,-94.9153,1.169,5.309,15.67,14.99,15.89,14.9,14.88,1620920.0,1.9352,24734328.0,174.111,5.743,295849.6,131251.41856
2889,300615,-30.2078,-77.0322,-4.0004,-7.6279,-77.0145,-3.8891,-1.713,-35.7182,139.6324,83.7967,-52.3208,140.2733,-4.9197,-53.1731,124.3559,62.2887,-64.8649,124.944,-3.3619,-45.6654,115.1735,61.4076,-59.375,115.7449,4.768,17.14,15.91,17.3,15.91,16.36,4538140.0,11.72646,75560004.0,43.949,3.014,246816.0,66331.8
2890,000678,0.2857,-77.5719,0.9987,8.4414,-85.7143,0.8918,18.2092,,25.9268,11.1691,-269.1667,27.0388,7.777,89.5114,5.7338,3.7643,114.2857,5.8018,9.1187,-14.3823,2.5707,8.6609,0.0,2.2388,1.732,4.7,4.53,4.75,4.48,4.62,1631800.0,0.3803,7615531.0,156.667,1.73,216017.54459,201667.50459
2892,002177,-22.8515,-77.71,0.0104,0.2422,-74.5,0.0104,-44.6308,-68.2091,-0.8941,-11.9416,-68.2369,-0.8941,-34.1653,-62.3321,0.1372,3.3331,-62.3583,0.1372,-26.1015,-40.7774,0.8140000000000001,-4.8839999999999995,-39.6667,0.8140000000000001,2.426,3.8,3.7,3.81,3.69,3.71,3563424.0,0.55288,13371565.0,209.945,1.7069999999999999,289252.69172,244917.36212
2893,300710,-13.7681,-77.8543,,,-83.4718,,16.0394,9.9071,17.2727,19.1006,9.9139,17.2727,,,,,,,6.7819,3.9515,95.1598,56.1058,-1.6583,95.1598,2.913,36.03,34.0,36.46,33.9,35.01,2224630.0,12.71217,77855892.0,41.615,4.282,247216.242,63052.5
2894,002489,-10.0685,-77.9572,-6.6094,-2.2052,-90.9091,-7.3835,20.6174,14.3455,-1.4711,53.7349,20.0,-1.3468,17.6029,9.3941,-2.0296,56.2375,0.0,-2.0063,19.6182,61.4495,-1.3354,29.1896,33.3333,-1.2553,1.075,3.76,3.72,3.79,3.71,3.72,3390850.0,0.18073,12704411.0,94.0,2.519,818076.925128,705440.268176
2895,300386,-18.7414,-78.0397,3.3692,-0.9129999999999999,-80.3089,4.6666,17.4448,-13.0252,5.1721,10.3338,-14.2857,5.0395,26.1084,-26.9702,4.457,10.1447,8.3333,5.2854,24.0172,-8.6389,4.4922,8.6405,3.4483,5.3041,2.271,11.71,11.43,11.76,11.31,11.45,2694134.0,1.3156400000000001,31042436.0,39.033,2.958,489529.524,239794.249917
2896,300269,14.8732,-78.1449,-10.1341,5.1729,-79.4291,-9.6276,70.7539,26.3552,6.1877,16.5691,13.8218,5.7223,50.4091,32.2795,2.7686,26.8868,23.0383,2.6394,40.9818,-74.3674,-8.662,12.0001,-78.4977,-8.6349,0.0,0.0,0.0,0.0,0.0,7.35,0.0,0.0,0.0,49.0,0.918,450796.382085,272929.269165
2897,000933,4.1219,-78.32600000000001,-0.8314,-0.1159,-76.4706,0.2904,18.5325,2.3333,-11.0973,3.1772,-5.2941,4.8211,19.338,13.5205,-10.2849,0.4141,7.5862,5.6296,11.814,,2.379,4.1937,7.6111,4.3487,-0.619,4.82,4.71,4.85,4.64,4.85,23685000.0,1.24627,112449811.0,24.884,1.533,916041.0,916025.8893
2899,002307,34.0524,-78.3592,1.8432,24.8403,32.5301,-0.4823,56.7985,284.4163,31.8541,24.9712,28.4,23.1751,57.7846,699.4107,40.9946,29.6344,18.0851,22.4861,50.2576,63.2208,14.9619,26.997,28.5714,3.8487,0.712,5.66,5.39,5.7,5.37,5.62,16143492.0,1.8104,89300421.0,62.889,1.687,508384.842776,504708.32412
2900,600722,-14.9667,-78.3805,-8.2798,-11.5269,-73.2984,2.8442,30.5131,307.0592,6.8023,6.6561,268.2353,4.8173,29.1793,149.2132,7.1194,6.847,102.1645,4.7804,15.6785,40.9711,-6.7333,-5.6342,32.8084,3.9637,0.706,4.28,4.08,4.32,4.06,4.25,4843637.0,0.71196,20210638.0,84.585,3.165,291176.821328,291176.821328
2901,600722,-14.9667,-78.3805,-8.2798,-11.5269,-73.2984,2.8442,30.5131,307.0592,6.8023,6.6561,268.2353,4.8173,29.1793,149.2132,7.1194,6.847,102.1645,4.7804,15.6785,40.9711,-6.7333,-5.6342,32.8084,3.9637,0.941,4.29,4.08,4.32,4.06,4.25,4866937.0,0.7153900000000001,20310370.0,84.783,3.173,291857.141004,291857.141004
2902,600283,20.4887,-78.4002,7.0875,-7.9670000000000005,300.0,6.9467,15.3734,10633.0379,18.8542,-9.4191,-1000.0,3.0157,22.0149,443.1395,21.0581,-8.8332,-133.3333,20.355999999999998,20.3308,155.8986,19.7035,-11.3832,23.5294,5.6317,0.19,10.53,10.56,10.66,10.36,10.51,638615.0,0.18091000000000002,6716227.0,50.143,2.002,371704.533174,371704.533174
2903,600255,1.6179,-78.5175,4.6366,11.835,-97.0,3.6756,11.423,,6.7591,12.9114,-113.3333,5.1693,,,,,,,4.5444,-4.8428,6.5334,18.7639,-18.1818,4.3693,0.855,2.36,2.28,2.38,2.28,2.34,11039701.0,0.6238600000000001,25716675.0,26.222,1.209,417624.07898,417624.07898
2904,002837,15.1099,-78.8902,10.03,42.4191,-94.1176,9.4708,27.3991,-3.2778,141.1514,81.8069,-68.25399999999999,143.2727,28.8565,-4.3479,,,-68.4783,,51.8563,21.845,13.0687,37.0787,-64.1667,12.6908,3.708,16.78,16.2,16.98,16.01,16.18,1648822.0,2.41138,27207879.0,39.023,5.072,360918.719462,114736.121058
2905,002576,0.8901,-79.0542,-1.6292,11.2167,-68.0511,-1.0103,42.7251,,-0.1957,-8.8053,-380.9896,3.2562,41.8384,-1115.9441,-0.5132,-2.9268,-83.1579,0.0687,32.4625,,-0.3281,7.0938,-33.3333,0.2667,0.675,8.95,8.81,9.04,8.63,8.89,1983400.0,1.4483300000000001,17562996.0,447.5,1.7229999999999999,147764.5,122564.746645
2906,000090,-44.4986,-79.1226,-1.5255,35.5138,-78.6522,-1.4756,28.7627,95.0694,5.9872,38.5286,95.1384,5.9296,27.2625,145.3075,7.5701,38.1231,145.5922,7.534,8.7063,34.0897,3.995,33.7057,34.7371,3.989,1.419,7.86,7.85,7.89,7.6,7.75,3097967.0,0.40049,24184313.0,15.648,1.447,941459.43051,608004.059946
2907,603909,18.4775,-79.2558,8.4716,57.2434,-76.4143,8.2087,26.8333,9.4528,9.2859,4.6656,-16.8322,9.0323,23.4911,18.2652,10.9808,6.2331,0.1073,10.3115,18.5126,5.7022,9.9745,11.8742,-5.869,9.3915,3.094,29.66,28.04,29.99,28.04,28.77,175009.0,0.7000400000000001,5085923.0,47.662,4.777,304015.0,74150.0
2908,600739,28.9157,-79.2718,3.1166,5.7872,-78.9485,3.8867,68.1357,17.1408,6.9555,0.2627,19.8859,8.4311,61.2394,41.8104,8.8242,10.2628,48.2251,10.0266,59.9919,39.2196,6.8237,6.807,52.5823,7.9798,0.207,14.5,14.22,14.57,14.11,14.47,3703108.0,0.24208000000000002,53305363.0,15.337,1.1,2218079.2332,2218079.2332
2909,600206,7.4749,-79.2802,1.2907,2.1126,-72.7273,1.285,13.0567,91.5075,2.7327,3.5816,85.7143,2.3562,7.1658,72.0724,2.7506,1.4866,65.7143,2.4248,7.1335,-7.9271,1.781,2.8743,-16.6667,1.3897,2.091,8.79,8.52,8.86,8.5,8.61,13771726.0,1.64188,119561839.0,175.8,2.578,744581.853828,737286.153828
2910,601555,,-79.828,1.3356,9.3681,-80.0,1.466,,-28.9785,6.7375,14.298,-33.3333,6.8247,,-34.1738,4.8224,13.3357,-35.7143,4.8604,,-46.5848,2.7642,5.4581,-48.0,2.9324,1.982,6.69,6.56,6.73,6.55,6.56,7797040.0,0.2697,51743310.0,25.731,0.964,2007000.0,1934079.0
2911,002714,40.0277,-79.9956,102.9911,81.1637,-81.8182,102.9911,85.2054,11.9205,98.3171,87.4821,-45.8937,98.3171,83.5091,2.8536,90.6013,73.7499,-3.5294,90.6013,79.1399,1.8791,124.9709,85.941,-5.7778,124.9709,-0.362,46.77,46.5,47.18,46.13,46.94,1613098.0,0.27027,75207704.0,22.061,5.203,5418133.588389,2791474.994001
2912,002208,-70.5201,-79.9972,5.678,10.7505,-93.2786,3.5996,-5.7358,-57.8618,1.7383,42.0427,-56.0274,2.3363,-18.7187,-71.4059,1.4569999999999999,37.6134,-66.9712,2.0102,4.7652,65.4942,7.7497,18.2751,20.5882,6.1344,0.652,10.8,10.66,10.92,10.47,10.73,6385938.0,2.00015,68489788.0,26.341,1.98,345708.0,344814.56784
2913,600677,-22.2347,-80.0571,4.3231,18.4954,-280.4348,3.7465,35.9948,-57.3828,3.9514,7.4776,-49.6528,0.2476,7.6853,-73.3467,-2.1608,1.6181,-67.7083,0.0508,-13.7672,48.1928,5.2164,13.8384,280.0,4.4879,2.462,7.49,7.29,7.55,7.22,7.31,6646327.0,1.59603,49163486.0,39.421,1.204,390821.9833,311904.636414
2914,603690,49.5756,-80.0722,12.2135,44.9657,-73.1707,10.0793,45.8588,4.763,43.4027,54.828,-21.5686,43.4027,26.0089,0.4732,40.0688,67.12100000000001,-23.913,40.0688,40.175,8.1162,41.1712,61.0213,-17.930999999999997,38.2277,0.0,18.29,0.0,0.0,0.0,18.29,0.0,0.0,0.0,76.849,9.39,384748.44,167294.972
2915,002367,-2.064,-80.0839,4.5505,1.083,-80.0393,4.5826,-4.0701,-16.4694,42.54,29.2011,-22.5015,42.8951,-2.4952,-25.5801,7.4896,9.8432,-30.2613,7.4985,-1.0296,-23.4972,7.4910000000000005,7.6963,-26.8777,7.5371,0.0,6.13,6.14,6.18,5.97,6.13,5660335.0,1.08719,34485514.0,14.991,1.294,488961.097131,319150.884967
2916,600423,32.5446,-80.1138,160.0886,-12.5409,-80.0,160.0886,-21.0912,,-119.5185,-25.3594,-63.3333,-119.5185,-20.0652,,-155.7508,-21.0445,-58.3333,-155.7508,-11.8634,,,-13.3948,-107.3529,-257.6341,,,,,,,,,,,,,
2924,600393,-64.765,-80.434,9.9073,37.4049,-89.5105,9.5449,713.8761,1474.8811,20.7146,38.6887,350.0,11.0166,777.4565,1656.3629999999998,28.684,57.5909,452.9412,17.6321,487.1244,977.395,22.9584,49.2276,253.8462,21.6436,-9.981,4.78,4.78,5.31,4.78,5.31,29878723.0,3.02353,144864344.0,10.391,2.005,1212326.48186,472362.253856
2925,300518,46.1008,-80.8177,3.0188,28.1067,-80.8418,3.0188,-12.7027,-9.6267,8.3194,21.1204,-32.6901,8.3194,-8.1236,-26.3497,6.4683,24.1275,-38.626999999999995,6.4683,17.3806,-36.5661,4.5616,31.3095,-44.2623,4.5616,0.634,49.2,48.0,49.28,47.8,48.89,171200.0,0.36591,8316035.0,72.353,4.175,459232.8,230193.0486
2926,300442,48.738,-81.3384,0.9151,12.1152,50.0,0.8913,25.3048,276.8002,0.3587,27.6067,-50.0,0.6626,30.5172,,0.4276,24.0981,-50.0,0.6264,20.5639,,0.9029,17.3234,28.5714,0.6895,2.78,15.9,15.64,16.01,15.41,15.47,320400.0,0.44407,5034767.0,176.667,1.626,159000.0,114719.49375
2932,600894,15.3003,-81.3675,-1.2121,-5.3001,-78.9007,-1.381,6.0111,-24.4332,9.5393,3.1966,-24.467,9.3649,6.6447,-55.8255,2.1769,-2.8065,-56.4769,1.8464,1.7159,-62.0026,-0.8168,-3.8511,-62.7033,-0.9819,1.207,5.87,5.83,5.89,5.77,5.8,2137162.0,0.24852000000000002,12453649.0,12.67,0.738,504788.827365,504788.827365
2933,002748,-9.4538,-81.59,5.4518,4.9167,-81.5838,5.4518,38.2424,227.3287,16.0215,18.5239,227.2005,16.0215,30.8167,93.1656,13.7332,16.0754,93.1502,13.7332,20.0501,43.831,11.1967,13.3177,43.8102,11.1967,0.869,9.29,9.23,9.34,9.11,9.21,723335.0,0.30139000000000005,6678462.0,14.81,1.903,222960.0,222960.0
2934,002218,-44.9866,-81.6158,3.8192,21.3266,-90.1381,3.8192,29.3535,49.6286,4.5787,9.1784,50.0,4.5787,23.5714,42.9649,4.814,17.6142,-28.2051,4.814,32.7011,26.7666,4.7981,19.6972,-38.0952,4.7981,10.121,2.72,2.47,2.72,2.45,2.47,14864142.0,1.22267,39206192.0,20.923000000000002,1.184,336285.052288,330674.889088
2935,000700,25.3546,-81.6854,-16.8542,15.222999999999999,-83.9308,-17.0995,18.4655,-26.6204,32.2505,54.7543,-26.6246,32.2505,13.2776,-20.7319,-2.742,16.6165,-20.7164,-2.742,36.0113,-27.7743,-13.3527,26.9299,-37.3077,-13.3527,0.826,3.66,3.61,3.68,3.59,3.63,2112900.0,0.30298,7697762.0,22.454,1.196,302747.40969,255242.507766
2936,002172,-6.0423,-82.0711,18.7417,34.9966,-62.963,22.4434,18.285999999999998,7.4799,31.1317,36.5266,-7.1429,31.0052,15.6995,-12.6765,26.9781,31.6868,-19.4877,26.0893,10.0634,-40.7957,26.5686,33.4936,-44.7368,25.8227,1.532,4.64,4.49,4.68,4.49,4.57,4862592.0,0.84913,22356882.0,22.095,2.146,360287.351968,265712.346416
2937,000011,-47.5907,-82.2755,9.7609,-21.837,-82.2762,9.764,,,,,,,400.7805,,40.7147,-18.0786,-8090.0826,40.7318,41.0589,75.5531,21.2027,-18.9504,75.5626,21.2102,0.661,12.18,12.0,12.25,11.85,12.1,1901685.0,1.08135,22968971.0,11.652,2.438,725902.534056,214200.678468
2939,300008,49.0388,-82.45700000000001,-9.5876,11.469000000000001,-92.9019,-9.7545,-20.7213,-4.853,4.4577,8.4256,-42.5,4.4868,-12.3823,6.231,4.7648,5.4876,-47.3985,4.7929,-7.584,25.0302,-8.6614,16.8364,-59.8592,-8.8317,0.0,0.0,0.0,0.0,0.0,4.81,0.0,0.0,0.0,28.129,1.74,461767.784985,289702.840167
