,x,y,yd1,yvals
3836,1111075200,5.439078,8.259336565012895e-08,4.171659761866636
3837,1111334400,5.532768,8.283763011536504e-08,4.193099612898152
3838,1111420800,5.422619,8.291911353436923e-08,4.200260304000722
3839,1111507200,5.387169,8.300062791867006e-08,4.207428036608462
3840,1111593600,5.380839,8.30821732682669e-08,4.214602813397164
3841,1111939200,5.3846370000000014,8.340866431961645e-08,4.243372415863405
3842,1112025600,5.2858839999999985,8.34903644956946e-08,4.250582453685183
3843,1112112000,5.418819999999998,8.357209563706854e-08,4.257799551740163
3844,1112198400,5.275753,8.365385774373913e-08,4.265023712703396
3845,1112284800,5.1770010000000015,8.37356508157053e-08,4.2722549392501605
3846,1112544000,5.2023220000000014,8.398121582338262e-08,4.293991039146704
3847,1112630400,5.303607,8.406313275653389e-08,4.301250554782541
3848,1112716800,5.3593160000000015,8.41450806549818e-08,4.308517149379156
3849,1112803200,5.5150440000000005,8.422705951872529e-08,4.315790825611657
3850,1112889600,5.537832,8.430906934776563e-08,4.323071586155436
3851,1113148800,5.3074059999999985,8.455528462666335e-08,4.344956400410922
3852,1113235200,5.401096,8.463741831688815e-08,4.352265524955271
3853,1113321600,5.195992,8.471958297240939e-08,4.359581747187974
3854,1113408000,4.717413,8.480177859322663e-08,4.366905069784593
3855,1113494400,4.4755910000000005,8.48840051793403e-08,4.374235495420578
3856,1113753600,4.5097760000000005,8.513087072945821e-08,4.39626941731882
3857,1113840000,4.695889,8.521322117675676e-08,4.403628281866133
3858,1113926400,4.49585,8.529560258935132e-08,4.410994262829888
3859,1114012800,4.707283,8.537801496724231e-08,4.418367362885306
3860,1114099200,4.494583,8.54604583104291e-08,4.425747584707949
3861,1114358400,4.681962,8.570797413176783e-08,4.4479310075329295
3862,1114444800,4.581942,8.579054133613971e-08,4.455339743178172
3863,1114531200,4.551557,8.587313950580802e-08,4.462755613967545
3864,1114617600,4.499647,8.595576864077212e-08,4.470178622576498
3865,1114704000,4.565484,8.603842874103287e-08,4.477608771680423
3866,1114963200,4.612329,8.62865948335918e-08,4.499942088716011
3867,1115049600,4.584475,8.636937879503742e-08,4.5074008265538055
3868,1115136000,4.703486,8.645219372177885e-08,4.514866718263761
3869,1115222400,4.64398,8.653503961381691e-08,4.522339766520929
3870,1115308800,4.71488,8.661791647115078e-08,4.529819974000816
3871,1115568000,4.680695,8.686673283493053e-08,4.552303578530996
3872,1115654400,4.611063,8.694973355344927e-08,4.559812449656249
3873,1115740800,4.50851,8.703276523726444e-08,4.567328493381069
3874,1115827200,4.3211309999999985,8.711582788637562e-08,4.574851712381076
3875,1115913600,4.402158,8.719892150078344e-08,4.582382109331661
3876,1116172800,4.500914,8.744838813578317e-08,4.605016394640927
3877,1116259200,4.476858,8.753160561137588e-08,4.612575530147637
3878,1116345600,4.53763,8.761485405226438e-08,4.6201418569824
3879,1116432000,4.754129,8.769813345844952e-08,4.627715377819925
3880,1116518400,4.754129,8.778144382993024e-08,4.635296095335605
3881,1116777600,5.033932,8.803156073615101e-08,4.658081454707769
3882,1116864000,5.026337,8.811499496881661e-08,4.665690985691299
3883,1116950400,5.036464,8.819846016677907e-08,4.673307726730229
3884,1117036800,5.158009,8.828195633003712e-08,4.680931680500009
3885,1117123200,5.135219,8.836548345859202e-08,4.688562849675691
3886,1117468800,5.033932,8.869990162577254e-08,4.7191597339496525
3887,1117555200,5.1023010000000015,8.87835835808079e-08,4.726827020287658
3888,1117641600,5.069383,8.886729650113991e-08,4.734501538084032
3889,1117728000,4.84149,8.895104038676771e-08,4.74218329001468
3890,1117987200,4.800974,8.920245783542949e-08,4.765271977364819
3891,1118073600,4.626254,8.928632558224217e-08,4.772982692585288
3892,1118160000,4.674366,8.937022429435171e-08,4.780700655317105
3893,1118246400,4.766789,8.945415397175683e-08,4.788425868235322
3894,1118332800,4.533831,8.953811461445859e-08,4.796158334015331
3895,1118592000,4.545226,8.979018233434035e-08,4.819399275280205
3896,1118678400,4.557887,8.9874266838227e-08,4.827160779261362
3897,1118764800,4.700953,8.995838230740943e-08,4.834929549481558
3898,1118851200,4.80857,9.004252874188851e-08,4.842705588616241
3899,1118937600,4.85035,9.012670614166339e-08,4.850488899340121
3900,1119196800,4.761725,9.037942413276619e-08,4.873882487803769
3901,1119283200,4.793377,9.046372539372616e-08,4.881694911640466
3902,1119369600,4.880736,9.054805761998213e-08,4.889514620444004
3903,1119456000,4.923784,9.063242081153475e-08,4.89734161688915
3904,1119542400,4.780717,9.071681496838317e-08,4.905175903651752
3905,1119801600,4.697156,9.097018323070637e-08,4.9287225325987265
3906,1119888000,4.723742,9.105470124873945e-08,4.936586007385415
3907,1119974400,4.60473,9.113925023206939e-08,4.944456785866521
3908,1120060800,4.66044,9.122383018069512e-08,4.952334870717266
3909,1120147200,4.6211910000000005,9.130844109461728e-08,4.96022026461327
3910,1120492800,4.80857,9.164719440326772e-08,4.991834984158686
3911,1120579200,4.733871,9.173196014367077e-08,4.99975696341204
3912,1120665600,4.764258,9.181675684937025e-08,5.00768626776312
3913,1120752000,4.842755,9.190158452036574e-08,5.015622899887433
3914,1121011200,4.823763,9.215625332512996e-08,5.039476789652667
3915,1121097600,4.84149,9.224120485731011e-08,5.047442759623095
3916,1121184000,4.855415,9.232618735478692e-08,5.055416070743604
3917,1121270400,5.159274,9.241120081755951e-08,5.063396725689813
3918,1121356800,5.260561,9.249624524562897e-08,5.071384727136717
3919,1121616000,5.252964,9.275156432161316e-08,5.095392837236886
3920,1121702400,5.468198,9.283673261086728e-08,5.103410251441346
3921,1121788800,5.523905,9.292193186541719e-08,5.111435025524145
3922,1121875200,5.480859,9.300716208526375e-08,5.119467162159765
3923,1121961600,5.57075,9.30924232704061e-08,5.127506664024338
3924,1122220800,5.546695,9.334839261761134e-08,5.151669387743482
3925,1122307200,5.523905,9.343377766393857e-08,5.159738377276881
3926,1122393600,5.569483999999999,9.351919367556245e-08,5.167814745415683
3927,1122480000,5.545429,9.360464065248212e-08,5.175898494835906
3928,1122566400,5.399831,9.369011859469844e-08,5.183989628212316
3929,1122825600,5.41249,9.394673821312364e-08,5.208307358834986
3930,1122912000,5.468198,9.403234001652484e-08,5.216428054791493
3931,1122998400,5.471997,9.411797278522183e-08,5.224556148081774
3932,1123084800,5.407426,9.420363651921546e-08,5.232691641380484
3933,1123171200,5.442876999999998,9.428933121850468e-08,5.240834537363696
3934,1123430400,5.399831,9.454660110815093e-08,5.265307668173648
3935,1123516800,5.547962,9.463241966862524e-08,5.273480201648454
3936,1123603200,5.492253,9.471826919439598e-08,5.281660151184326
3937,1123689600,5.57075,9.480414968546273e-08,5.289847519456941
3938,1123776000,5.836627,9.489006114182591e-08,5.298042309141692
3939,1124035200,6.036669,9.514798130269234e-08,5.322671233422909
3940,1124121600,5.855618,9.52340166202404e-08,5.330895735510239
3941,1124208000,5.969566,9.532008290308426e-08,5.33912767238661
3942,1124294400,5.861949,9.540618015122497e-08,5.347367046727584
3943,1124380800,5.802443,9.549230836466126e-08,5.3556138612084965
3944,1124640000,5.807508,9.575087879674852e-08,5.380398972245132
3945,1124726400,5.791049,9.58371308713697e-08,5.38867557403978
3946,1124812800,5.794846,9.592341391128751e-08,5.396959629351215
3947,1124899200,5.831564,9.600972791650112e-08,5.405251140855398
3948,1124985600,5.791049,9.609607288701159e-08,5.41355011122738
3949,1125244800,5.80371,9.635529359031925e-08,5.438491802302906
3950,1125331200,5.896133,9.644176242201396e-08,5.446820634899666
3951,1125417600,5.936648,9.652826221900532e-08,5.455156939741244
3952,1125504000,5.856885,9.661479298129247e-08,5.463500719503145
3953,1125590400,5.85182,9.670135470887626e-08,5.471851976860421
3954,1125936000,6.1784690000000015,9.704791127217279e-08,5.505331835753111
3955,1126022400,6.163275,9.713462782623704e-08,5.513720521219227
3956,1126108800,6.302544,9.722137534559816e-08,5.522116700333299
3957,1126195200,6.4962550000000014,9.730815383025506e-08,5.53052037577055
3958,1126454400,6.50765,9.756867507600374e-08,5.55577640677717
3959,1126540800,6.4342169999999985,9.765557742184553e-08,5.564210094262364
3960,1126627200,6.281022,9.774251073298375e-08,5.572651291447471
3961,1126713600,6.3139379999999985,9.782947500941797e-08,5.581100001008622
3962,1126800000,6.483593,9.791647025114884e-08,5.589556225620981
3963,1127059200,6.664642999999999,9.81776417681175e-08,5.614970016519067
3964,1127145600,6.734278,9.826476087103325e-08,5.623456328090185
3965,1127232000,6.59754,9.835191093924458e-08,5.631950168089247
3966,1127318400,6.570954,9.843909197275277e-08,5.6404515391920995
3967,1127404800,6.735544,9.852630397155654e-08,5.648960444073964
3968,1127664000,6.816572,9.878812575974623e-08,5.674532388147611
3969,1127750400,6.76593,9.887546161973509e-08,5.683071454899277
3970,1127836800,6.467134,9.896282844502039e-08,5.691618068807202
3971,1127923200,6.626662,9.905022623560148e-08,5.7001722325464925
3972,1128009600,6.787453,9.913765499147942e-08,5.708733948792599
3973,1128268800,6.892538,9.940012705088909e-08,5.7344644393255635
3974,1128355200,6.805178,9.94876796679517e-08,5.743056392352685
3975,1128441600,6.682369,9.957526325031011e-08,5.751655911264095
3976,1128528000,6.545632,9.966287779796516e-08,5.760262998734277
3977,1128614400,6.494989,9.975052331091622e-08,5.768877657439532
3978,1128873600,6.377244,1.0001364564154693e-07,5.794767087715854
3979,1128960000,6.531706,1.0010141501568266e-07,5.803412058113338
3980,1129046400,6.235442,1.0018921535511503e-07,5.8120646131222315
3981,1129132800,6.803911,1.0027704665984298e-07,5.8207247554186665
3982,1129219200,6.836831,1.0036490892986779e-07,5.829392487677012
3983,1129478400,6.76593,1.0062868153171869e-07,5.855441250981187
3984,1129564800,6.610203,1.0071666766292837e-07,5.864139369843315
3985,1129651200,6.955842,1.0080468475943365e-07,5.872845092045338
3986,1129737600,7.107772,1.0089273282123577e-07,5.88155842026174
3987,1129824000,7.0469990000000005,1.009808118483337e-07,5.890279357168367
3988,1130083200,7.190065,1.0124523472140542e-07,5.916487846784435
3989,1130169600,7.1027070000000005,1.0133343760968801e-07,5.925239245206058
3990,1130256000,7.220453,1.0142167146326746e-07,5.933998265694925
3991,1130342400,7.015347,1.015099362821427e-07,5.942764910926655
3992,1130428800,6.896336,1.0159823206631437e-07,5.951539183576244
3993,1130688000,7.291353,1.0186330521060628e-07,5.977907792787789
3994,1130774400,7.279960000000001,1.0195172485596284e-07,5.986712601863815
3995,1130860800,7.590147,1.0204017546661518e-07,5.99552505173466
3996,1130947200,7.830706,1.0212865704256439e-07,6.004345145076002
3997,1131033600,7.742077,1.0221716958380917e-07,6.01317288456346
3998,1131292800,7.625599,1.0248289299932191e-07,6.0397020066544655
3999,1131379200,7.583819,1.0257152940175158e-07,6.048560357479346
4000,1131465600,7.610403999999999,1.026601967694781e-07,6.057426367826906
4001,1131552000,7.745875,1.0274889510250063e-07,6.066300040372937
4002,1131638400,7.791453999999999,1.0283762440081895e-07,6.075181377792717
4003,1131897600,7.780059,1.0310399808755209e-07,6.1018714060472234
4004,1131984000,7.885141,1.031928512470553e-07,6.110783429715468
4005,1132070400,8.223186,1.0328173537185514e-07,6.119703131634594
4006,1132156800,8.168745,1.0337065046195079e-07,6.128630514479823
4007,1132243200,8.173814,1.0345959651734307e-07,6.137565580926264
4008,1132502400,8.224452000000001,1.037266204752964e-07,6.164416908628596
4009,1132588800,8.421963,1.0381569039187357e-07,6.173382736235283
4010,1132675200,8.49666,1.0390479127374653e-07,6.182356260820427
4011,1132848000,8.778996000000001,1.0408308593338153e-07,6.200326411627373
4012,1133107200,8.819510000000003,1.0435076016255569e-07,6.227339432061797
4013,1133193600,8.622003,1.0444004683620597e-07,6.236359194701379
4014,1133280000,8.586554,1.0452936447515268e-07,6.245386673046994
4015,1133366400,9.065128,1.046187130793954e-07,6.254421869774319
4016,1133452800,9.195535,1.0470809264893476e-07,6.263464787558803
4017,1133712000,9.092984,1.049764171493289e-07,6.290639894009303
4018,1133798400,9.375318,1.0506592058005314e-07,6.299713722776005
4019,1133884800,9.362657,1.0515545497607317e-07,6.3087952859769985
4020,1133971200,9.379119,1.0524502033738964e-07,6.317884586287562
4021,1134057600,9.41077,1.053346166640019e-07,6.326981626383258
4022,1134316800,9.484202,1.0560359143561729e-07,6.354319212133191
4023,1134403200,9.493066,1.0569331162341443e-07,6.363447238122319
4024,1134489600,9.117041,1.0578306277650822e-07,6.372583017273428
4025,1134576000,9.138563,1.0587284489489801e-07,6.38172655226208
4026,1134662400,9.003093,1.0596265797858424e-07,6.390877845763271
4027,1134921600,9.037277,1.062322830214196e-07,6.418378304097132
4028,1135008000,9.129703,1.063222199662907e-07,6.427560658403195
4029,1135094400,9.305685,1.064121878764576e-07,6.436750784599269
4030,1135180800,9.371522,1.0650218675192115e-07,6.445948685360008
4031,1135267200,9.286695,1.0659221659268049e-07,6.455154363361771
4032,1135612800,9.398108,1.069526456086809e-07,6.492054901281335
4033,1135699200,9.31455,1.0704283027592176e-07,6.5012995056166005
4034,1135785600,9.046142,1.0713304590845842e-07,6.510551903244789
4035,1135872000,9.101845,1.0722329250629172e-07,6.519812096841349
4036,1136217600,9.463945,1.0758458855058627e-07,6.556930884419444
4037,1136304000,9.491798,1.0767498997490004e-07,6.566230097988523
4038,1136390400,9.417101,1.0776542236451066e-07,6.57553712357867
4039,1136476800,9.66019,1.0785588571941707e-07,6.584851963864708
4040,1136736000,9.628536,1.0812746157591427e-07,6.612843399654821
4041,1136822400,10.23752,1.0821804879200557e-07,6.622189525479769
4042,1136908800,10.622409,1.083086669733933e-07,6.631543479377683
4043,1136995200,10.671784,1.0839931612007703e-07,6.640905264024411
4044,1137081600,10.836376,1.0848999623205741e-07,6.650274882094834
4045,1137427200,10.724963,1.0885302633293984e-07,6.687831742125638
4046,1137513600,10.443892,1.0894386127140068e-07,6.697240567446954
4047,1137600000,10.007092,1.0903472717515817e-07,6.706657242244944
4048,1137686400,9.633601,1.0912562404421208e-07,6.716081769194716
4049,1137945600,9.833642,1.0939850044314988e-07,6.7444024897087615
4050,1138032000,9.62727,1.0948952117338846e-07,6.753858452019472
4051,1138118400,9.394312,1.0958057286892284e-07,6.763322279858926
4052,1138204800,9.157555,1.0967165552975407e-07,6.772793975903085
4053,1138291200,9.119573,1.0976276915588089e-07,6.782273542826601
4054,1138550400,9.495598,1.100362958260395e-07,6.810759495628588
4055,1138636800,9.560169,1.101275333133512e-07,6.820270572824256
4056,1138723200,9.548771,1.1021880176595975e-07,6.829789534276813
4057,1138809600,9.128431,1.1031010118386389e-07,6.839316382661593
4058,1138896000,9.096784,1.1040143156706467e-07,6.848851120653308
4059,1139155200,8.520717,1.1067560850844326e-07,6.877502699027161
4060,1139241600,8.558699,1.1076706275282892e-07,6.887069022203036
4061,1139328000,8.711895,1.1085854796251038e-07,6.896643248363091
4062,1139414400,8.223186,1.1095006413748847e-07,6.906225380182661
4063,1139500800,8.521981,1.1104161127776237e-07,6.915815420337765
4064,1139760000,8.192803999999999,1.1131643849036221e-07,6.94463301756781
4065,1139846400,8.563765,1.1140810949182077e-07,6.95425471781806
4066,1139932800,8.763803,1.1149981145857619e-07,6.963884339780009
4067,1140019200,8.934723,1.115915443906274e-07,6.973521886129561
4068,1140105600,8.899275,1.1168330828797504e-07,6.983167359542222
4069,1140451200,8.746077,1.120506735303276e-07,7.021828577331746
4070,1140537600,9.029681,1.1214259225415592e-07,7.031513726190838
4071,1140624000,9.084125,1.1223454194328109e-07,7.041206818165051
4072,1140710400,9.047404,1.1232652259770185e-07,7.050907855930404
4073,1140969600,8.987899,1.1260265035274271e-07,7.080058670725236
4074,1141056000,8.671375999999999,1.1269475486834834e-07,7.089791518407708
4075,1141142400,8.748609,1.1278689034925062e-07,7.099532325258053
4076,1141228800,8.813180000000003,1.1287905679544891e-07,7.109281093951893
4077,1141315200,8.573891,1.1297125420694363e-07,7.119037827164107
4078,1141574400,8.290291,1.1324803223320447e-07,7.14835584066725
4079,1141660800,8.395375,1.1334035350588407e-07,7.158144458708136
4080,1141747200,8.313077999999999,1.1343270574385946e-07,7.167941054644871
4081,1141833600,8.094049,1.135250889471315e-07,7.177745631152504
4082,1141920000,8.000359,1.1361750311569954e-07,7.1875581909067705
4083,1142179200,8.315612,1.138949314131812e-07,7.217043796401811
4084,1142265600,8.523252000000001,1.1398746944293392e-07,7.2268883158959625
4085,1142352000,8.385244,1.1408003843798327e-07,7.236740832013652
4086,1142438400,8.142159,1.1417263839832842e-07,7.24660134742993
4087,1142524800,8.18647,1.1426526932397022e-07,7.256469864820474
4088,1142784000,8.101644,1.1454334789267186e-07,7.286123455592133
4089,1142870400,7.825636999999999,1.1463610267949853e-07,7.29602400763406
4090,1142956800,7.807914,1.14728888431621e-07,7.305932575027043
4091,1143043200,7.616733999999999,1.1482170514904012e-07,7.315849160446703
4092,1143129600,7.591413,1.1491455283175502e-07,7.325773766568432
4093,1143388800,7.534439999999999,1.151932816716777e-07,7.3555957359006925
4094,1143475200,7.433155,1.1528625321557749e-07,7.36555245158479
4095,1143561600,7.891474,1.1537925572477371e-07,7.375517201348032
4096,1143648000,7.944649000000001,1.1547228919926594e-07,7.385489987865753
4097,1143734400,7.9408509999999985,1.155653536390548e-07,7.395470813813347
4098,1143993600,7.931989999999999,1.1584473275019789e-07,7.425461554989795
4099,1144080000,7.744607000000001,1.1593792105117121e-07,7.4354745654110275
4100,1144166400,8.509321,1.1603114031744097e-07,7.445495628639151
4101,1144252800,9.019551,1.1612439054900673e-07,7.455524747349614
4102,1144339200,8.835971,1.1621767174586893e-07,7.46556192421798
4103,1144598400,8.694171,1.164977011282322e-07,7.495721830522712
4104,1144684800,8.608077999999999,1.1659110618627949e-07,7.505791266775702
4105,1144771200,8.446016,1.1668454220962236e-07,7.515868774563444
4106,1144857600,8.41563,1.1677800919826187e-07,7.525954356561499
4107,1145203200,8.205461999999999,1.1715218680578149e-07,7.566377480162089
4108,1145289600,8.383979,1.1724580862090168e-07,7.57650347334129
4109,1145376000,8.311814,1.1733946140131851e-07,7.586637556783558
4110,1145462400,8.562497,1.1743314514703114e-07,7.596779733163714
4111,1145548800,8.487797,1.1752685985804041e-07,7.606930005156983
4112,1145808000,8.324471,1.178081897828447e-07,7.637429421570744
4113,1145894400,8.377647999999999,1.1790202835503885e-07,7.64761210277112
4114,1145980800,8.628333,1.179958978925288e-07,7.657802892962252
4115,1146067200,8.781528,1.1808979839531539e-07,7.668001794818963
4116,1146153600,8.911934,1.1818372986339777e-07,7.678208811016532
4117,1146412800,8.811914999999997,1.184657100594231e-07,7.708878572410924
4118,1146499200,9.067662,1.1855976538869015e-07,7.719118072727554
4119,1146585600,9.006889,1.1865385168325406e-07,7.729365700762116
4120,1146672000,9.005627,1.1874796894311376e-07,7.739621459190005
4121,1146758400,9.101845,1.1884211716827011e-07,7.749885350687066
4122,1147017600,9.101845,1.191247476355152e-07,7.7807258503463
4123,1147104000,8.992963,1.1921901972185643e-07,7.791022300872953
4124,1147190400,8.938523,1.1931332277349345e-07,7.801326897845854
4125,1147276800,8.628333,1.194076567904269e-07,7.811639643939827
4126,1147363200,8.571361,1.1950202177265636e-07,7.821960541831061
4127,1147622400,8.582754,1.197853025111225e-07,7.852972173038495
4128,1147708800,8.226985,1.1987979135453683e-07,7.863325704870533
4129,1147795200,8.262436,1.199743111632476e-07,7.873687401876168
4130,1147881600,7.999091,1.2006886193725417e-07,7.884057266731418
4131,1147968000,8.16748,1.201634436765576e-07,7.894435302110821
4132,1148227200,8.024411,1.204473746862439e-07,7.925618458151121
4133,1148313600,7.995292999999998,1.20542080286732e-07,7.9360292023828265
4134,1148400000,8.019349,1.206368168525159e-07,7.946448130516558
4135,1148486400,8.144689999999999,1.2073158438359642e-07,7.956875245226854
4136,1148572800,8.045933999999999,1.2082638287997274e-07,7.967310549189733
4137,1148918400,7.750941,1.212058865184413e-07,8.009133711072991
4138,1149004800,7.567358,1.2130083984129915e-07,8.019610001428816
4139,1149091200,7.871217,1.213958241294528e-07,8.030094497089522
4140,1149177600,7.806648,1.2149083938290308e-07,8.040587200730101
4141,1149436800,7.596478,1.217760709350304e-07,8.072114586287626
4142,1149523200,7.561028,1.2187121004966558e-07,8.08264014860356
4143,1149609600,7.414161999999998,1.2196638012959633e-07,8.093173932276216
4144,1149696000,7.692701,1.2206158117482393e-07,8.103715939981441
4145,1149782400,7.500257,1.2215681318534734e-07,8.114266174394686
4146,1150041600,7.216655,1.224426950086955e-07,8.145966264637252
4147,1150128000,7.385041,1.225380508804042e-07,8.156549432636837
4148,1150214400,7.293883,1.226334377174087e-07,8.167140840721117
4149,1150300800,7.517981,1.2272885551970984e-07,8.177740491565885
4150,1150387200,7.287553999999999,1.2282430428730657e-07,8.188348387846474
4151,1150646400,7.241975999999998,1.2311083638187534e-07,8.220221576057838
4152,1150732800,7.276160000000001,1.2320640901065694e-07,8.230862480835697
4153,1150819200,7.325536,1.233020126047354e-07,8.241511644426453
4154,1150905600,7.543303,1.2339764716410945e-07,8.252169069505612
4155,1150992000,7.448347,1.2349331268878035e-07,8.262834758748397
4156,1151251200,7.468603999999999,1.237804950545691e-07,8.294881438212201
4157,1151337600,7.271096000000001,1.2387628444042467e-07,8.305580210863297
4158,1151424000,7.092578,1.2397210479157624e-07,8.316287261055265
4159,1151510400,7.466073,1.2406795610802425e-07,8.327002591463327
4160,1151596800,7.250839,1.2416383838976805e-07,8.337726204762816
4161,1151856000,7.336932000000001,1.2445167102677784e-07,8.369946768763214
4162,1152028800,7.216655,1.2464371427793185e-07,8.391468608269975
4163,1152115200,7.060928,1.2473978235145297e-07,8.40224197510156
4164,1152201600,7.014081,1.2483588139027095e-07,8.413023643552151
4165,1152460800,6.963437,1.251243642985007e-07,8.445418485373978
4166,1152547200,7.045733,1.2522058719850335e-07,8.45623338705559
4167,1152633600,6.705158,1.253168410638018e-07,8.467056603733738
4168,1152720000,6.615264999999999,1.2541312589439688e-07,8.477888138083301
4169,1152806400,6.4152260000000005,1.2550944169028754e-07,8.4887279927799
4170,1153065600,6.630458999999999,1.2579857486973834e-07,8.521297505706457
4171,1153152000,6.697562,1.258950145268141e-07,8.532170668545632
4172,1153238400,6.8494899999999985,1.259914851491865e-07,8.543052165108577
4173,1153324800,7.659781,1.260879867368545e-07,8.553941998071025
4174,1153411200,7.687636,1.2618451928981933e-07,8.564840170108141
4175,1153670400,7.776261,1.264743027404901e-07,8.597584747423923
4176,1153756800,7.840831,1.2657095915463983e-07,8.608516302514772
4177,1153843200,8.086449,1.2666764653408534e-07,8.619456210057479
4178,1153929600,8.026946,1.267643648788273e-07,8.630404472727548
4179,1154016000,8.304216,1.2686111418886524e-07,8.641361093200487
4180,1154275200,8.604277,1.2715154791075685e-07,8.674281128189023
4181,1154361600,8.505523,1.2724842108197968e-07,8.685271206626282
4182,1154448000,8.629599,1.2734532521849895e-07,8.696269656243487
4183,1154534400,8.81065,1.27442260320314e-07,8.707276479716029
4184,1154620800,8.647322,1.2753922638742592e-07,8.718291679718789
4185,1154880000,8.509321,1.2783031038053772e-07,8.751387565664174
4186,1154966400,8.201664,1.279274003088343e-07,8.76243629854298
4187,1155052800,8.051,1.2802452120242668e-07,8.773493421329476
4188,1155139200,8.111773,1.2812167306131591e-07,8.784558936698943
4189,1155225600,8.058597,1.2821885588550073e-07,8.79563284732626
4190,1155484800,8.095315,1.2851059014983335e-07,8.828904977512707
4191,1155571200,8.413098,1.2860789683520305e-07,8.84001249592751
4192,1155657600,8.606808000000001,1.287052344858696e-07,8.851128422977865
4193,1155744000,8.557433,1.2880260310183174e-07,8.862252761338652
4194,1155830400,8.597945,1.2890000268309052e-07,8.873385513685605
4195,1156089600,8.427026,1.2919238721864312e-07,8.90683428139721
4196,1156176000,8.561231,1.2928991066108678e-07,8.918000716442634
4197,1156262400,8.521981,1.2938746506882665e-07,8.929175578851243
4198,1156348800,8.585285,1.2948505044186233e-07,8.940358871298372
4199,1156435200,8.704299,1.2958266678019465e-07,8.951550596459128
4200,1156694400,8.480201,1.2987570158696786e-07,8.985176394980158
4201,1156780800,8.416897,1.2997344178648505e-07,8.996401877750941
4202,1156867200,8.477672,1.3007121295129805e-07,9.007635806612427
4203,1156953600,8.590349,1.3016901508140768e-07,9.01887818424052
4204,1157040000,8.657451,1.302668481768129e-07,9.030129013310102
4205,1157385600,9.049938,1.3065849021139746e-07,9.075216897515133
4206,1157472000,8.866356,1.307564781332842e-07,9.086510023924404
4207,1157558400,9.217059,1.3085449702046695e-07,9.097811617828143
4208,1157644800,9.181607,1.3095254687294614e-07,9.109121681901456
4209,1157904000,9.179076,1.3124688222216058e-07,9.143102721892603
4210,1157990400,9.195535,1.3134505593582464e-07,9.154446693397858
4211,1158076800,9.394312,1.314432606147845e-07,9.165799148450219
4212,1158163200,9.390514,1.315414962590412e-07,9.177160089723998
4213,1158249600,9.381651,1.316397628685935e-07,9.188529519895667
4214,1158508800,9.355064,1.3193474848902876e-07,9.22268877054762
4215,1158595200,9.339869,1.3203313895976594e-07,9.234092183062785
4216,1158681600,9.528516,1.3213156039579976e-07,9.245504097851779
4217,1158768000,9.451284,1.3223001279712937e-07,9.256924517591074
4218,1158854400,9.242382,1.3232849616375563e-07,9.26835344495504
4219,1159113600,9.590551,1.3262413205541108e-07,9.302691299552578
4220,1159200000,9.826045,1.3272273928322222e-07,9.314154284171252
4221,1159286400,9.674117,1.3282137747632915e-07,9.325625789792639
4222,1159372800,9.75008,1.3292004663473273e-07,9.337105819091107
4223,1159459200,9.746284,1.330187467584321e-07,9.348594374742845
4224,1159718400,9.477872,1.3331503292130816e-07,9.383111226569667
4225,1159804800,9.379119,1.3341385690619241e-07,9.394633914387327
4226,1159891200,9.543709,1.335127118563733e-07,9.406165141934764
4227,1159977600,9.474073,1.3361159777185e-07,9.417704911887597
4228,1160064000,9.396842,1.3371051465262333e-07,9.429253226921503
4229,1160323200,9.448754,1.340074510867196e-07,9.463949469261934
4230,1160409600,9.344934,1.341064918286776e-07,9.475531991372804
4231,1160496000,9.271502,1.342055635359316e-07,9.487123071941426
4232,1160582400,9.528516,1.3430466620848225e-07,9.498722713643303
4233,1160668800,9.498129,1.3440379984632848e-07,9.510330919154285
4234,1160928000,9.54624,1.3470138655164578e-07,9.545206945291625
4235,1161014400,9.405706,1.348006440506769e-07,9.556849432790557
4236,1161100800,9.43609,1.3489993251500486e-07,9.568500497475384
4237,1161187200,10.000765,1.3499925194462841e-07,9.580160142021214
4238,1161273600,10.122305,1.3509860233954882e-07,9.591828369103439
4239,1161532800,10.313486,1.353968393160861e-07,9.626884572322012
4240,1161619200,10.261576,1.3549631357219117e-07,9.63858715630397
4241,1161705600,10.341338,1.3559581879359204e-07,9.650298336199342
4242,1161792000,10.40591,1.3569535498028977e-07,9.662018114683576
4243,1161878400,10.180548,1.3579492213228308e-07,9.673746494431782
4244,1162137600,10.181811,1.3609380938004118e-07,9.7089832680158
4245,1162224000,10.265374,1.3619350039321958e-07,9.720746079575179
4246,1162310400,10.022286,1.3629322237169442e-07,9.732517505775832
4247,1162396800,9.999496,1.3639297531546504e-07,9.744297549292867
4248,1162483200,9.912141,1.3649275922453232e-07,9.75608621280196
4249,1162742400,10.091921,1.3679229674351103e-07,9.791503950035974
4250,1162828800,10.193208,1.3689220451376276e-07,9.803327120267511
4251,1162915200,10.438825,1.3699214324931113e-07,9.815158923867841
4252,1163001600,10.551507,1.370921129501553e-07,9.826999363512584
4253,1163088000,10.523653,1.371921136162961e-07,9.838848441877246
4254,1163347200,10.679382,1.374923014064948e-07,9.874447536044784
4255,1163433600,10.761678,1.3759242593382048e-07,9.886331196042875
4256,1163520000,10.641399,1.3769258142644197e-07,9.898223508137562
4257,1163606400,10.838909,1.3779276788435989e-07,9.910124475004807
4258,1163692800,10.869291,1.378929853075738e-07,9.92203409931966
